train/ent_coef,rollout/ep_rew_mean,rollout/success rate,train/std,time/fps,time/episodes,train/ent_coef_loss,time/total timesteps,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/critic_loss,train/actor_loss,time/time_elapsed
0.05604029446840286,-61.037400049999995,0.02,0.04995331913232803,14,2344,-11.378070831298828,230045,98.91,11497,0.0003,42.85366439819336,70.03907775878906,15545
0.055799007415771484,-61.97398487999999,0.02,0.04994732141494751,14,2348,-0.7311792373657227,230445,98.91,11517,0.0003,55.13654327392578,69.76591491699219,15743
0.055546507239341736,-62.437223599999996,0.02,0.04993719607591629,14,2352,-8.602855682373047,230845,98.91,11537,0.0003,83.6220474243164,70.03459167480469,15908
0.05537271127104759,-61.33637112,0.02,0.04993597790598869,14,2356,-2.2164385318756104,231245,98.91,11557,0.0003,40.36627197265625,69.96803283691406,16105
0.05520828440785408,-61.63810718,0.02,0.04993602633476257,14,2360,-1.2053625583648682,231645,98.91,11577,0.0003,62.66800308227539,69.19480895996094,16276
0.054958775639534,-62.005837119999995,0.02,0.04992523044347763,14,2364,-5.000640392303467,232045,98.91,11597,0.0003,62.80960464477539,70.0459976196289,16430
0.054724857211112976,-62.384353280000006,0.02,0.04992170259356499,13,2368,-1.002051830291748,232445,98.91,11617,0.0003,60.248199462890625,69.46138000488281,16603
0.05454598367214203,-62.365526009999996,0.02,0.04992081969976425,13,2372,-1.0817816257476807,232845,98.91,11637,0.0003,112.37490844726562,69.01382446289062,16810
0.054407209157943726,-62.389205180000005,0.02,0.049922071397304535,13,2376,-3.568143844604492,233245,98.91,11657,0.0003,100.59501647949219,69.47969055175781,17004
0.05423477292060852,-62.85428533,0.02,0.04992099106311798,13,2380,-2.815145969390869,233645,98.91,11677,0.0003,98.87133026123047,69.18114471435547,17172
0.054008059203624725,-62.19067187999999,0.02,0.04991673678159714,13,2384,0.6893931031227112,234045,98.91,11697,0.0003,43.84736633300781,69.94158935546875,17351
0.05384327098727226,-62.460362399999994,0.02,0.04991719126701355,13,2388,0.2625278830528259,234445,98.91,11717,0.0003,57.909088134765625,69.18548583984375,17523
0.05368708074092865,-61.995071639999985,0.02,0.04991760104894638,13,2392,-2.4671449661254883,234845,98.91,11737,0.0003,36.59421920776367,69.49411010742188,17724
0.053531207144260406,-62.63748786,0.02,0.04992029070854187,13,2396,0.154577374458313,235245,98.91,11757,0.0003,66.90386199951172,68.93643188476562,17882
0.0533410869538784,-62.91691177999999,0.02,0.049915771931409836,13,2400,-6.405004501342773,235645,98.91,11777,0.0003,55.85206604003906,68.3280029296875,18044
0.05316274240612984,-63.354496250000004,0.02,0.04991278797388077,12,2404,-2.4132113456726074,236045,98.91,11797,0.0003,34.98899841308594,69.25309753417969,18229
0.053027547895908356,-63.10059652999998,0.02,0.04991397261619568,12,2408,-1.1205971240997314,236445,98.91,11817,0.0003,17.471118927001953,69.35762023925781,18390
0.05292319133877754,-61.93734152,0.03,0.04991334676742554,12,2412,-7.400745391845703,236747,97.93,11832,0.0003,59.37334442138672,68.52274322509766,18540
0.05272044986486435,-62.01157902,0.03,0.04990813136100769,12,2416,-1.5826516151428223,237147,97.93,11852,0.0003,37.09193420410156,67.56239318847656,18734
0.05255701020359993,-62.534297929999994,0.02,0.04990318417549133,12,2420,-2.064253330230713,237547,98.09,11872,0.0003,21.707469940185547,69.75347900390625,18923
0.05240464583039284,-61.69919849,0.02,0.049899280071258545,12,2424,-4.533018112182617,237947,98.09,11892,0.0003,83.763671875,69.0927734375,19120
