time/time_elapsed,train/actor_loss,train/learning_rate,time/fps,rollout/success rate,train/n_updates,train/critic_loss,time/total timesteps,train/ent_coef_loss,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/ent_coef,train/std
22896,106.68110877990722,0.0003,61,0.81,1397800,1.8605589155852795,1397936,0.4828347221016884,-7161.98045828,6420.08,158,0.00751058837864548,0.06853999942541122
22948,106.09871528625489,0.0003,61,0.81,1400900,0.25715440314263105,1401057,0.04658026516437531,-7172.284817480001,6429.64,159,0.00835242056287825,0.06847914308309555
23023,108.16664001464844,0.0003,61,0.82,1405400,0.3064865705743432,1405593,0.7132788580656052,-6931.8639809100005,6325.0,160,0.008315405389294029,0.06846930831670761
23042,107.19136306762695,0.0003,61,0.83,1406600,0.7694976328313351,1406770,0.9171098901331425,-6672.978388930001,6186.77,161,0.008227311754599214,0.06851500272750854
23075,106.3110343170166,0.0003,61,0.84,1408600,0.3059954109787941,1408723,-0.9593995913863183,-6519.158272400001,6056.3,162,0.008031875127926469,0.06846916675567627
23113,106.41978439331055,0.0003,61,0.84,1410900,1.1935765609517694,1411002,0.43152447037398817,-6513.527035720002,5941.24,163,0.009979740045964717,0.06826645135879517
23176,106.89014099121094,0.0003,61,0.84,1414700,1.901960742417723,1414808,-1.1611966883391143,-6490.9300054000005,5876.86,164,0.00747866990044713,0.06792156398296356
23195,106.93664283752442,0.0003,61,0.85,1415900,1.3008162010274829,1416009,-0.23691882878541948,-6252.89737275,5738.87,165,0.006719293710775673,0.06786666810512543
23219,107.2883290863037,0.0003,61,0.85,1417300,0.3041020873654634,1417448,-0.4320117981731892,-6255.5471739899995,5705.47,166,0.006081733824685216,0.067805215716362
23265,107.41539131164551,0.0003,61,0.85,1420100,0.8395499708689749,1420282,-0.11226049646735191,-6258.785281249997,5703.31,167,0.006386586395092308,0.06785134226083755
23286,106.67385475158692,0.0003,61,0.85,1421400,1.6061188340373338,1421599,1.021836457401514,-6255.168325319998,5675.28,168,0.00684568163473159,0.06801488250494003
23388,106.0948642730713,0.0003,61,0.85,1427600,1.2190412875264882,1427709,0.1454206694662571,-6187.341847979999,5651.15,169,0.00822882995940745,0.06846771389245987
23430,106.235620803833,0.0003,61,0.85,1430100,0.061596737541258335,1430298,0.13563065737485885,-6163.0593969500005,5601.13,170,0.007806440712884068,0.06857260316610336
23459,106.61291397094726,0.0003,61,0.85,1431900,0.7801330838911236,1432002,0.7136045131087303,-6119.627893790001,5525.07,171,0.0081936199311167,0.06851377338171005
23472,105.76202262878418,0.0003,61,0.85,1432700,3.4505507790111007,1432858,1.2049091113358736,-6014.16241444,5385.79,172,0.00887941556982696,0.06854427605867386
23487,106.36901321411133,0.0003,61,0.85,1433600,3.154096712730825,1433716,1.4735127720236778,-5997.819160830001,5370.75,173,0.009804012142121793,0.06852883845567703
23537,104.48850379943848,0.0003,61,0.85,1436600,0.22605554400011896,1436788,-0.6851971440762281,-5992.262813210001,5375.33,174,0.012706184908747673,0.06878544390201569
23576,105.58771507263184,0.0003,61,0.85,1439000,0.9487372374907136,1439165,-1.3710547816753387,-6008.02041988,5382.81,175,0.009426637450233102,0.06887388229370117
23594,105.19999450683594,0.0003,61,0.85,1440100,2.405903870295733,1440235,-0.4477692037820816,-6001.601615220001,5372.39,176,0.008491238402202726,0.06882688403129578
23606,104.31521995544433,0.0003,61,0.85,1440800,1.2934224150329827,1440949,-0.4729867931455374,-5978.819950820001,5348.32,177,0.008332005813717841,0.06877785921096802
23623,105.80071853637695,0.0003,61,0.85,1441800,5.9428604130260645,1441952,-0.6679628576338291,-5908.96558031,5287.04,178,0.007995733646675945,0.06877244263887405
23868,104.25157463073731,0.0003,61,0.84,1456800,0.27610457215458156,1456952,0.32850233137607576,-6023.31333386,5428.9,179,0.00887428612448275,0.06952553987503052
23910,103.7972444152832,0.0003,61,0.84,1459300,1.0166816360875963,1459462,-0.1957898423075676,-5971.35593741,5365.89,180,0.008109754649922252,0.06974446773529053
23928,103.47315437316894,0.0003,61,0.84,1460400,3.6542976976092905,1460519,-0.6584527769684791,-5950.1201851900005,5337.49,181,0.007551856660284102,0.06971099227666855
23982,103.19655326843262,0.0003,61,0.85,1463700,1.23935541940853,1463873,0.7881344433128834,-5773.210842040001,5221.03,182,0.008786402950063348,0.06994287669658661
24058,103.36008735656738,0.0003,61,0.86,1468300,0.18354804164730013,1468483,-0.4482163829356432,-5343.9445236,5117.13,183,0.008979249065741896,0.0700446367263794
24069,102.33666702270507,0.0003,61,0.87,1469000,1.8869309421814977,1469169,0.47318622909486296,-5205.29635433,4973.99,184,0.009074426675215363,0.0700298473238945
24133,103.3719157409668,0.0003,61,0.88,1472900,0.7143959926068782,1473070,-1.2235760091990233,-5040.3380558,4863.0,185,0.009111869456246495,0.0697837620973587
24145,103.4886840057373,0.0003,61,0.89,1473700,2.008876730725169,1473821,-0.3998753125965595,-4691.053773440001,4720.51,186,0.008524214057251811,0.06967504322528839
24161,103.39168182373047,0.0003,61,0.89,1474600,0.8094765440933407,1474760,-0.2320709705352783,-4694.494423550001,4724.38,187,0.008240563357248902,0.06961806118488312
24169,103.77070716857911,0.0003,61,0.89,1475100,2.4108803905826064,1475254,-0.37036017023026946,-4626.647340760001,4604.92,188,0.008088621683418751,0.06958696246147156
24215,102.80954978942871,0.0003,61,0.9,1477900,0.9663502035290003,1478089,-0.18031149342656136,-4547.24796433,4483.27,189,0.007787180757150054,0.06943964958190918
24222,102.64774925231933,0.0003,61,0.9,1478300,1.6071381999924779,1478485,-0.9257073287665843,-4434.732735040001,4375.37,190,0.00778672399930656,0.06945007294416428
24240,102.87838111877441,0.0003,61,0.91,1479400,2.742675601169467,1479588,0.7737008918821812,-4108.53192448,4236.4,191,0.00791853116825223,0.06943093240261078
24304,103.85133041381836,0.0003,61,0.91,1483300,2.053489386793226,1483455,-0.40732055738568307,-4133.2819977300005,4237.8,192,0.008924297047778964,0.06955578178167343
24330,103.27184646606446,0.0003,61,0.91,1484900,0.39809289198368786,1485073,-0.2537048453092575,-4144.424512139999,4250.43,193,0.008522072732448578,0.06954097747802734
24402,103.89738784790039,0.0003,61,0.91,1489300,0.5591204888187349,1489443,-0.8159600679576396,-4193.973474150001,4292.75,194,0.006971954763866961,0.06961774080991745
24424,102.7209895324707,0.0003,61,0.91,1490600,0.18484073339030146,1490760,0.6634298355132341,-4163.03551688,4250.72,195,0.006965663945302367,0.06960360705852509
24451,103.70123443603515,0.0003,61,0.91,1492300,6.400662082284689,1492414,1.0517986029386521,-4168.75300935,4260.82,196,0.008042842401191592,0.0696721002459526
24555,104.03456237792969,0.0003,61,0.91,1498600,0.8646043004281819,1498735,-0.7165762161463499,-4249.61777451,4315.63,197,0.00782600861042738,0.06988115608692169
24594,103.8721117401123,0.0003,61,0.91,1500900,5.627441314943135,1501091,0.20471478879451752,-4248.84653621,4297.06,198,0.00793140741996467,0.06992785632610321
24625,102.90960609436036,0.0003,61,0.91,1502800,2.6797908113524316,1502980,0.8361769473552704,-4257.810041389999,4294.94,199,0.008681125491857528,0.07000643759965897
24641,102.84367156982422,0.0003,61,0.91,1503800,1.080022680722177,1503974,0.9835034845024347,-4255.31923267,4288.91,200,0.009575748099014163,0.06985495239496231
24888,104.4206086730957,0.0003,61,0.9,1518800,0.9999138129130006,1518974,0.5319088152050973,-4568.161111580001,4432.89,201,0.007842533318325877,0.06936852633953094
25135,106.08375244140625,0.0003,61,0.89,1533800,3.446433806531131,1533974,-0.17123540483415126,-4888.358941570001,4548.73,202,0.01072893775999546,0.06964121758937836
25146,106.85690727233887,0.0003,61,0.9,1534500,0.3854570607095957,1534602,-0.5179353665560484,-4500.521424619999,4405.01,203,0.010373865002766252,0.06964030116796494
25309,106.72959144592285,0.0003,61,0.9,1544400,2.526543336957693,1544583,1.2001142700016498,-4566.8123535800005,4428.89,204,0.008077098624780774,0.06941413879394531
25434,105.64086219787598,0.0003,61,0.9,1552100,0.22527004977688192,1552235,-0.7994991489499808,-4649.67205005,4492.93,205,0.009803175125271082,0.06949564069509506
25443,105.41588653564453,0.0003,61,0.9,1552600,0.8374339346773922,1552712,0.058838293179869654,-4620.09913128,4401.39,206,0.00964218094944954,0.06947868317365646
25453,105.71832336425781,0.0003,61,0.9,1553200,2.001184920091182,1553321,0.40663965716958045,-4599.34451204,4364.61,207,0.009688580743968486,0.06947095692157745
25699,106.09200424194336,0.0003,61,0.9,1568200,1.1189122791588306,1568321,-1.528841684386134,-4832.47413342,4364.61,208,0.011291659967973829,0.06969716399908066
25723,106.07927673339844,0.0003,61,0.91,1569600,0.947642803490162,1569751,-0.9697523691505193,-4695.83600536,4228.91,209,0.01013113153167069,0.06966433674097061
25734,106.08049369812012,0.0003,61,0.91,1570300,0.6419444450177252,1570452,-0.6458947422355413,-4693.735369270001,4226.25,210,0.010137852095067502,0.06967588514089584
25755,105.52210998535156,0.0003,61,0.92,1571600,0.6648268042318523,1571713,0.2050091429054737,-4382.2895849000015,4088.86,211,0.010199313396587967,0.0696789026260376
25782,104.74270790100098,0.0003,61,0.92,1573200,3.718790700621903,1573326,-0.2112724094837904,-4382.78394429,4090.39,212,0.010684282332658768,0.0697237178683281
25823,106.65090263366699,0.0003,61,0.92,1575700,1.0764882072806359,1575880,0.3165297119319439,-4373.232092220001,4061.22,213,0.01086599019356072,0.0697324126958847
25933,106.91656929016114,0.0003,61,0.92,1582400,0.7797025108337402,1582582,0.07298791855573654,-4463.377427869999,4113.87,214,0.013626015819609165,0.07008568197488785
25992,106.16140365600586,0.0003,61,0.92,1586000,0.6137151062302292,1586140,0.016221539676189424,-4504.2365348,4146.08,215,0.01113198159262538,0.07008761167526245
26238,109.9337897491455,0.0003,61,0.92,1601000,3.090741474330425,1601140,1.5625594145059585,-4580.72733113,4146.08,216,0.008273294027894736,0.06998596340417862
26288,110.35605369567871,0.0003,61,0.92,1604000,0.3223501824215054,1604168,0.5619751760363578,-4594.241038210001,4069.27,217,0.008216314110904932,0.06979868561029434
26304,109.2891236114502,0.0003,61,0.93,1605000,0.38628931557759644,1605178,-0.2733708211034536,-4455.20275398,3929.37,218,0.008478175848722458,0.0697379857301712
26348,109.41873962402343,0.0003,61,0.93,1607700,1.9611220192722976,1607831,0.5841878199577332,-4351.61333444,3822.75,219,0.0075051456084474924,0.06937842071056366
26352,108.99799064636231,0.0003,61,0.93,1607900,1.3525110556185245,1608052,1.1973771911859512,-4331.27116678,3786.11,220,0.007595819761045277,0.06936801970005035
26391,109.57414054870605,0.0003,61,0.94,1610300,1.4331568098068237,1610485,1.5279956316947938,-3824.61056455,3660.44,221,0.012685076147317887,0.06956373900175095
26456,109.77321083068847,0.0003,61,0.94,1614300,0.581827474348247,1614416,-1.556825878843665,-3764.3946270700003,3559.59,222,0.013062061062082648,0.0700676366686821
26562,109.7786262512207,0.0003,61,0.94,1620700,0.8884721370786428,1620813,-0.723838512673974,-3845.8791785699996,3608.34,223,0.006503636883571744,0.06985069811344147
26662,108.85278800964356,0.0003,61,0.94,1626800,2.590886446237564,1626988,3.1759197402000425,-3918.11519471,3663.99,224,0.010241887783631682,0.06940507143735886
26704,109.02560173034668,0.0003,61,0.94,1629300,1.1960521171428262,1629480,0.6144311331957578,-3919.51864563,3668.75,225,0.015616619950160384,0.06979003548622131
26737,108.20035148620606,0.0003,61,0.94,1631300,1.9518410581536592,1631472,-0.5438362572342157,-3930.706096,3674.11,226,0.01601670026779175,0.07023069262504578
26762,107.81533340454102,0.0003,61,0.94,1632800,1.5355793157219886,1632975,-1.5707038144022227,-3865.34722572,3584.61,227,0.01368770120665431,0.07030452787876129
26786,108.2949853515625,0.0003,61,0.94,1634300,0.7396067148819566,1634442,-0.34230578914284704,-3840.9607131599996,3563.88,228,0.011891582980751991,0.07021977007389069
26842,107.94024818420411,0.0003,61,0.94,1637700,0.5200242940243334,1637801,-0.2764157858490944,-3844.672456959999,3551.77,229,0.008477686680853367,0.06999505311250687
26900,107.499931640625,0.0003,61,0.94,1641200,0.6426323824003339,1641352,-1.8784185449033977,-3840.7256191299994,3516.51,230,0.006644549565389752,0.07003525644540787
26919,107.72286483764648,0.0003,61,0.94,1642400,3.3440058760717513,1642522,1.4592009559646248,-3815.56246849,3491.38,231,0.006929273162968457,0.07000361382961273
26933,107.70973609924316,0.0003,61,0.94,1643200,2.8504818627797066,1643358,1.018529301956296,-3811.69354174,3486.69,232,0.007592923445627093,0.06997864693403244
27020,107.09772842407227,0.0003,61,0.94,1648500,0.42725171396508815,1648644,-1.6645498590171337,-3858.2811253,3508.66,233,0.006590829766355455,0.0700792744755745
27031,107.23070343017578,0.0003,61,0.94,1649200,1.7560245634801686,1649302,-1.5391589628905058,-3856.2886841400004,3505.36,234,0.005825198511593044,0.07003488391637802
27067,106.69048568725586,0.0003,61,0.94,1651300,0.6160831940546632,1651492,0.43260384202003477,-3866.3771825700005,3517.05,235,0.005644395281560719,0.06991276890039444
27080,106.98134826660156,0.0003,61,0.94,1652100,2.8375505738705398,1652300,0.6293689926713705,-3868.5092702800007,3519.83,236,0.005909692835994065,0.06984138488769531
27129,106.6029224395752,0.0003,61,0.94,1655100,1.4803521329164504,1655289,0.8544432605803013,-3877.33184522,3527.28,237,0.007594098756089807,0.06978670507669449
27150,105.53839294433594,0.0003,61,0.94,1656400,2.404199336376041,1656534,2.4813642756640912,-3849.3040249,3505.39,238,0.008753621261566877,0.06974943727254868
27204,106.48729507446289,0.0003,61,0.94,1659700,4.521867868453264,1659892,-0.9087246247380972,-3862.15416387,3523.09,239,0.0068417469738051295,0.0696774572134018
27208,106.79159431457519,0.0003,61,0.94,1659900,0.946132753174752,1660098,-1.4873865301162004,-3858.86878456,3516.33,240,0.006697797952219844,0.06965156644582748
27255,106.20377029418945,0.0003,61,0.94,1662800,0.3511016795132309,1662916,-0.19880457349121572,-3891.51869638,3532.65,241,0.005269269924610853,0.06955832242965698
27502,107.74694229125977,0.0003,61,0.93,1677800,0.26299810014665126,1677916,0.5031294071674347,-4206.940931370001,3667.81,242,0.006165145500563085,0.06934911012649536
27528,107.97724449157715,0.0003,61,0.93,1679400,1.1781444037891924,1679524,0.557623633146286,-4197.81404199,3647.75,243,0.007020159098319709,0.06932079792022705
27599,107.0388321685791,0.0003,61,0.93,1683700,0.805388995911926,1683890,0.3794145682454109,-4261.98925535,3682.52,244,0.008962385328486562,0.06942414492368698
27638,106.98191772460937,0.0003,61,0.93,1686100,1.104469511192292,1686250,1.8616328571736813,-4142.96153085,3628.49,245,0.011073541482910515,0.06945285201072693
27647,107.69509468078613,0.0003,61,0.93,1686600,1.0168505209125578,1686775,-0.274203816652298,-4121.049217180001,3604.17,246,0.011668709842488169,0.06948389858007431
27729,106.63228523254395,0.0003,61,0.93,1691600,0.7519258949160575,1691776,-0.4548675660043955,-4139.57204307,3621.23,247,0.010529306596145033,0.0697028860449791
27750,107.4675373840332,0.0003,61,0.93,1692900,0.6014742481894791,1693085,0.16417794547975062,-3984.91419198,3539.44,248,0.010596704380586743,0.06970521807670593
27843,106.81029434204102,0.0003,61,0.93,1698500,1.053941771686077,1698694,0.4048600460961461,-4007.1326603799994,3583.78,249,0.00975984152406454,0.06969499588012695
27876,106.95876647949218,0.0003,61,0.93,1700500,2.283580597061664,1700697,-1.0627205019444228,-3853.95800554,3505.34,250,0.007908133044838905,0.06963256746530533
27978,106.54922370910644,0.0003,61,0.93,1706700,0.5613528019189835,1706894,-0.5572142147272825,-3862.07880635,3554.26,251,0.009898350751027464,0.0696084201335907
28199,109.28291473388671,0.0003,61,0.93,1720200,3.429567757192999,1720369,2.6464076824486256,-4034.9638074599998,3653.61,252,0.006445850157178939,0.06948196887969971
28211,109.07380271911622,0.0003,61,0.93,1720900,2.4452582482807337,1721089,1.3196957483887672,-3993.2564638999993,3596.81,253,0.0074508582660928364,0.06944749504327774
28233,107.74320442199706,0.0003,61,0.94,1722200,3.79278616566211,1722395,1.76631662145257,-3785.10831878,3459.87,254,0.008701183581724763,0.0694538801908493
28252,109.22181182861328,0.0003,61,0.94,1723400,1.3050267377868294,1723562,-0.4300380875170231,-3780.140022359999,3441.61,255,0.01020488071255386,0.06949524581432343
28268,109.30722084045411,0.0003,61,0.94,1724400,0.5557877985201776,1724514,-0.8232867162674665,-3662.97448726,3341.75,256,0.01010247392579913,0.06958452612161636
28321,108.4303645324707,0.0003,61,0.94,1727600,0.3562380939442664,1727738,-0.3465478539466858,-3608.2189941899996,3303.8,257,0.007163217337802052,0.06963123381137848
28338,107.14155822753906,0.0003,61,0.94,1728600,1.1744900098163635,1728780,0.21811856731772422,-3610.57036368,3308.44,258,0.006575144440867007,0.06959912925958633
28421,107.12761123657226,0.0003,61,0.94,1733600,0.5029559238255024,1733794,0.9129497334361076,-3599.03272427,3327.37,259,0.006469519725069404,0.06966869533061981
28438,107.63748580932617,0.0003,61,0.94,1734700,0.30872613401152194,1734819,0.41166286684572695,-3563.5241719600003,3292.26,260,0.00791543343104422,0.06968477368354797
28531,107.49759353637695,0.0003,61,0.94,1740300,3.5098717855475843,1740459,-0.8793526669591665,-3629.8177765899995,3336.89,261,0.007197063099592924,0.06992904841899872
28550,107.03452896118164,0.0003,61,0.94,1741500,1.6089502712897956,1741622,-0.9355170983076095,-3624.99727548,3328.99,262,0.006890892200171948,0.06997483968734741
28577,107.4215283203125,0.0003,61,0.94,1743100,0.4197408253978938,1743250,0.267314256131649,-3621.3464799999997,3322.48,263,0.00642536305822432,0.06996988505125046
28595,106.0501545715332,0.0003,61,0.94,1744200,1.2592372705508024,1744344,-1.1372348067164422,-3598.9938303699996,3295.36,264,0.006226896359585225,0.06997509300708771
28656,106.7430224609375,0.0003,61,0.94,1747900,3.022998746242374,1748066,0.5441219419240951,-3634.715653,3320.57,265,0.0073019486293196675,0.06989319622516632
28669,106.57724555969239,0.0003,60,0.94,1748700,0.8333124859537929,1748827,-0.48511605359613896,-3628.10162457,3313.79,266,0.007235702811740339,0.06994807720184326
28687,106.78520729064941,0.0003,61,0.94,1749800,2.389714033501223,1749968,-1.5435713087767362,-3625.23894921,3296.86,267,0.006660675341263414,0.06997009366750717
28717,106.54695304870606,0.0003,61,0.94,1751600,2.95809702783823,1751768,-1.0698005725443362,-3626.9487785799997,3301.69,268,0.006953784651122987,0.06999918818473816
28734,105.1926075744629,0.0003,61,0.94,1752700,0.5266799565590918,1752840,-0.5090116070955992,-3602.3470649,3251.31,269,0.006782784243114293,0.06999633461236954
28742,105.18276878356933,0.0003,61,0.94,1753200,1.6777193585410715,1753306,1.1157407268881798,-3584.2796401699998,3230.08,270,0.006747078378684819,0.06998514384031296
28762,105.71649238586426,0.0003,61,0.94,1754400,0.5816893915086985,1754552,0.8628128603100776,-3583.2402826199996,3225.5,271,0.007382201077416539,0.06999503821134567
28848,104.66504844665528,0.0003,61,0.94,1759600,0.13520398449152707,1759779,-0.8676030976325273,-3642.6776507199997,3269.21,272,0.0069903818797320124,0.07008086144924164
28934,105.45278251647949,0.0003,60,0.94,1764900,0.8987035009916872,1765010,1.6570403042435646,-3683.59919655,3312.94,273,0.006473596198484302,0.0700404942035675
28956,104.82161827087403,0.0003,60,0.94,1766200,0.13582860940136016,1766349,0.6175846788287163,-3670.8328190199995,3295.61,274,0.006940443366765976,0.070073701441288
28991,103.80563362121582,0.0003,60,0.94,1768300,0.6367283034138381,1768410,1.2719451688230037,-3661.461531339999,3292.45,275,0.007219071234576404,0.07008897513151169
29106,104.32037673950195,0.0003,60,0.94,1775300,1.1415109718218446,1775446,0.06414746552705765,-3763.4651700299996,3352.11,276,0.00821197877638042,0.07006880640983582
29129,103.28926551818847,0.0003,60,0.94,1776700,2.220407438967377,1776873,0.2073577558994293,-3768.570888209999,3359.24,277,0.008057628748938441,0.07011368125677109
29177,103.21187408447265,0.0003,60,0.94,1779600,1.7599077302590012,1779787,-0.06005629405379295,-3790.2869150999995,3378.35,278,0.006232797293923795,0.07004408538341522
29218,103.73706260681152,0.0003,60,0.95,1782100,1.035160697121173,1782202,0.908929633423686,-3684.6975648,3252.5,279,0.006700933068059385,0.06996578723192215
29259,103.50424995422364,0.0003,60,0.95,1784600,1.8239734571427106,1784762,0.9984572811424732,-3695.3630538300004,3253.0,280,0.007900385083630682,0.07000818103551865
29338,102.22666038513184,0.0003,60,0.95,1789400,0.892616398409009,1789589,-0.20545463129878044,-3734.5304519700007,3290.7,281,0.009533392935991288,0.07011996954679489
29348,102.05481140136719,0.0003,60,0.95,1790000,2.1498578547127547,1790162,-0.7305935772508383,-3707.6959235000004,3262.89,282,0.00920634100213647,0.07013612240552902
29371,101.60672645568847,0.0003,60,0.95,1791400,1.1501403408683837,1791584,-0.6431920929253101,-3670.41816492,3231.01,283,0.008117986945435404,0.07014112174510956
29481,101.83688713073731,0.0003,60,0.95,1798100,3.6614702859148385,1798263,1.9698788326978685,-3763.06883149,3290.94,284,0.010815167594701051,0.07002857327461243
29499,101.32712150573731,0.0003,60,0.95,1799200,1.2455920920334755,1799326,0.13232017509639263,-3733.78023424,3262.56,285,0.010291275810450315,0.07010216265916824
29534,102.41864768981934,0.0003,60,0.95,1801300,2.595458908285946,1801413,-1.2154267501831055,-3747.5983039500006,3275.92,286,0.009538740329444408,0.07025211304426193
29578,101.83306610107422,0.0003,60,0.95,1804000,0.756998182637617,1804112,0.1293587487190962,-3764.90914398,3293.52,287,0.008348574647679925,0.07028970122337341
29604,101.8039015197754,0.0003,60,0.95,1805600,1.0601267498359084,1805756,-0.5572482033073902,-3772.9978373300005,3305.02,288,0.008313712365925312,0.07027087360620499
29696,101.88974136352539,0.0003,60,0.95,1811200,1.6436235188879074,1811353,-0.02531807206571102,-3849.45909583,3332.64,289,0.007994111757725478,0.07016445696353912
29724,101.8378515625,0.0003,60,0.95,1812900,3.505724039822817,1813009,0.5918480378389358,-3857.85314801,3345.24,290,0.008284199759364128,0.0702221542596817
29765,101.89345252990722,0.0003,60,0.95,1815400,1.8815986486151814,1815501,-0.666514058560133,-3869.90147035,3359.13,291,0.008553196983411908,0.07026121020317078
29804,102.18006324768066,0.0003,60,0.95,1817700,1.0098068271018565,1817869,0.48473358795046806,-3823.9569252200004,3344.14,292,0.008704680195078253,0.07021460682153702
29823,101.52599800109863,0.0003,60,0.95,1818900,0.3268309868313372,1819057,1.639388235360384,-3818.4333283700003,3339.84,293,0.010785243902355433,0.0702221691608429
29871,103.23694595336914,0.0003,60,0.95,1821800,1.3975316228158772,1821921,0.4914254632592201,-3792.6151901600006,3324.78,294,0.009732495658099652,0.07035890966653824
29904,102.96272499084472,0.0003,60,0.95,1823800,0.17054752075113355,1823994,-1.2837893932312727,-3801.8152424500004,3332.34,295,0.007664171531796455,0.07039088010787964
29963,103.1259334564209,0.0003,60,0.95,1827400,1.2679306073859333,1827582,-0.009526609256863595,-3825.6679418699996,3351.68,296,0.006163104376755654,0.07030986249446869
29984,102.7134285736084,0.0003,60,0.95,1828700,2.86006459755823,1828893,1.4423400436341762,-3747.609328809999,3301.58,297,0.007448890362866223,0.07028023898601532
30010,102.68155876159668,0.0003,60,0.95,1830300,0.9399273966439068,1830425,-0.47495919696986677,-3737.4247258099995,3293.34,298,0.006843228205107152,0.07029176503419876
30051,102.22980880737305,0.0003,60,0.95,1832800,1.3164006189629436,1832947,0.7066386510431767,-3750.01495279,3299.67,299,0.006387962331064046,0.07022249698638916
30100,103.08380630493164,0.0003,60,0.95,1835800,0.26492375722154976,1835919,0.5602631279081106,-3784.3512808100004,3319.45,300,0.006781750759109854,0.07015083730220795
30137,102.61653358459472,0.0003,60,0.96,1838000,3.017153040561825,1838192,0.7503367394208909,-3492.5106076200004,3192.18,301,0.008147165896371007,0.07011324912309647
30178,103.67212715148926,0.0003,60,0.97,1840500,0.430702339373529,1840674,-0.04243115585297346,-3176.6026159400008,3067.0,302,0.008063031695783138,0.07018591463565826
30251,102.31315010070801,0.0003,60,0.97,1844900,1.5836008032225073,1845069,0.028995516374707223,-3210.934196180001,3104.67,303,0.007864697687327862,0.07013323903083801
30292,103.26590934753418,0.0003,60,0.97,1847400,1.3832364830933512,1847595,0.15556805565953255,-3125.21496842,3030.12,304,0.007692052759230137,0.0699884295463562
30538,103.26693222045898,0.0003,60,0.96,1862400,0.512924209907651,1862595,-0.19088049367070198,-3143.3058768600004,3103.6,305,0.008551636468619108,0.07083795219659805
30566,102.6740560913086,0.0003,60,0.96,1864100,1.7577295295521618,1864280,0.1786509197950363,-3151.63292748,3115.68,306,0.008395290197804571,0.07086215168237686
30813,106.10729194641114,0.0003,60,0.95,1879100,3.2536490779742597,1879280,-0.09708373747766018,-3490.34056803,3259.59,307,0.005449057864025235,0.0709456354379654
30826,105.07264183044434,0.0003,60,0.96,1879900,3.4894264483917503,1880083,0.2582180224359035,-3242.1996002899996,3117.62,308,0.005462180939503014,0.07096586376428604
30895,105.8332290649414,0.0003,60,0.96,1884100,2.3885389022529124,1884273,1.5797618210315705,-3289.80185067,3145.22,309,0.005731991375796497,0.07093844562768936
30928,106.19036880493164,0.0003,60,0.96,1886100,1.8540175779070704,1886267,-1.4696706131100654,-3299.6585928,3158.15,310,0.0067743383115157485,0.07106476277112961
30973,105.64086685180663,0.0003,60,0.96,1888900,2.581910662483424,1889001,-0.06009984388947487,-3305.44487908,3172.88,311,0.005616803085431456,0.07109338790178299
30978,106.25012702941895,0.0003,60,0.96,1889200,0.1712157717347145,1889342,-0.5432192333042621,-3300.6701111099997,3160.16,312,0.005643953806720674,0.07111910730600357
31000,105.13733741760254,0.0003,60,0.96,1890500,0.6610091310925782,1890672,-0.7048986920714378,-3285.7248805599997,3147.92,313,0.005572058600373566,0.07119013369083405
31058,106.17174591064453,0.0003,60,0.96,1894100,3.009198605939746,1894203,-0.13394400522112845,-3206.493736459999,3116.21,314,0.005904234028421342,0.07147244364023209
31075,105.63295097351075,0.0003,60,0.96,1895100,1.2389858074486255,1895212,-0.627085117250681,-3169.43555015,3090.72,315,0.0054605448944494124,0.07147571444511414
31106,105.88957740783691,0.0003,60,0.97,1897000,0.20429134382866324,1897101,0.9300721783936023,-2933.09034552,2959.61,316,0.005686471536755562,0.07149667292833328
31124,105.54064498901367,0.0003,60,0.97,1898100,2.508902935013175,1898235,-0.4856790429353714,-2908.86683451,2940.67,317,0.005547924349084497,0.07142097502946854
31170,104.8857568359375,0.0003,60,0.97,1900900,2.0981148453243077,1901021,0.9195120050013066,-2919.68444055,2958.43,318,0.005640776697546244,0.07133407890796661
31181,105.4676235961914,0.0003,60,0.97,1901500,0.42019619354978205,1901675,1.4294766752421857,-2904.94782169,2938.44,319,0.006036622142419219,0.07129048556089401
31427,107.29402473449707,0.0003,60,0.96,1916500,3.891746038645506,1916675,-0.41253643222153186,-3219.8488388800006,3086.23,320,0.005823152149096131,0.07127466797828674
31464,106.96902786254883,0.0003,60,0.96,1918800,2.2161322096548974,1918927,0.7233337114751339,-3225.5058411399996,3084.42,321,0.005907278321683407,0.07131074368953705
31479,107.26519577026367,0.0003,60,0.96,1919700,3.547784501183778,1919843,0.4129606156051159,-3198.06124534,3054.27,322,0.005832450198940933,0.07133746147155762
31519,107.31410690307617,0.0003,60,0.96,1922100,7.596625490179285,1922258,0.30611202903091905,-3124.00487648,3014.45,323,0.006222002985887229,0.07134104520082474
31619,107.59985763549804,0.0003,60,0.96,1928200,1.7351870199292898,1928325,0.48572848830372095,-3124.4564117600003,3013.37,324,0.006298325685784221,0.0715060830116272
31620,108.16559913635254,0.0003,60,0.96,1928300,1.3954120549093931,1928436,-0.42169583566486835,-3110.8839787000006,2989.56,325,0.006299751638434828,0.07152321934700012
31652,108.5775284576416,0.0003,60,0.96,1930200,2.4287690185941755,1930357,1.4390529885143042,-3106.3740848600005,2988.85,326,0.006616809852421284,0.07168283313512802
