train/actor_loss,rollout/ep_len_mean,time/fps,train/ent_coef,train/ent_coef_loss,train/std,time/time_elapsed,rollout/success rate,train/critic_loss,train/n_updates,rollout/ep_rew_mean,time/episodes,time/total timesteps,train/learning_rate
9.350034713745117,99.12,4,0.7912766337394714,-2.083836555480957,0.05011121556162834,2913,0.03,1.6284098625183105,670,-555.9297993499999,136,13512,0.0003
9.333024978637695,99.12,4,0.7860513925552368,-2.3247313499450684,0.050111494958400726,2994,0.03,0.9474995136260986,690,-556.01806412,140,13912,0.0003
9.131952285766602,99.12,4,0.7810018062591553,-2.425370931625366,0.05011497065424919,3074,0.03,0.510757327079773,710,-556.32961908,144,14312,0.0003
10.155317306518555,99.57,4,0.7759882211685181,-2.670449733734131,0.05011678487062454,3163,0.02,0.8466994762420654,730,-558.69137868,148,14712,0.0003
10.00629997253418,99.89,4,0.770992636680603,-2.542759656906128,0.05011790245771408,3247,0.01,1.4841413497924805,750,-560.74934905,152,15112,0.0003
10.09581470489502,99.89,4,0.7660999298095703,-2.552159309387207,0.050119899213314056,3323,0.01,0.9651111364364624,770,-560.51755141,156,15512,0.0003
10.726493835449219,99.89,4,0.7612499594688416,-2.650824546813965,0.050123583525419235,3418,0.01,1.2955832481384277,790,-560.85951738,160,15912,0.0003
10.707016944885254,99.89,4,0.7564328908920288,-2.826068639755249,0.05012627691030502,3504,0.01,1.381791353225708,810,-561.07686927,164,16312,0.0003
11.004724502563477,99.89,4,0.7516114115715027,-2.6147546768188477,0.05012853443622589,3583,0.01,1.3277106285095215,830,-560.6782408000001,168,16712,0.0003
11.351215362548828,99.89,4,0.7468109726905823,-2.8452768325805664,0.050128743052482605,3688,0.01,1.6135518550872803,850,-560.7271955900001,172,17112,0.0003
12.075061798095703,99.89,4,0.742107629776001,-2.711637020111084,0.0501294806599617,3765,0.01,1.857248306274414,870,-561.17613022,176,17512,0.0003
11.89456558227539,99.89,4,0.737502932548523,-3.024336338043213,0.05013391003012657,3852,0.01,2.0375900268554688,890,-561.0455558299999,180,17912,0.0003
11.672524452209473,99.89,4,0.7329057455062866,-3.5059168338775635,0.05013829469680786,3934,0.01,2.5566272735595703,910,-561.40966463,184,18312,0.0003
12.467672348022461,99.89,4,0.728306770324707,-3.2790284156799316,0.05014165863394737,4021,0.01,1.0861948728561401,930,-561.80598323,188,18712,0.0003
12.875055313110352,99.89,4,0.7237367033958435,-3.106076717376709,0.05014222115278244,4114,0.01,0.7450342774391174,950,-561.6312656299999,192,19112,0.0003
14.124192237854004,99.89,4,0.7191988825798035,-3.121748447418213,0.050144013017416,4193,0.01,1.617524266242981,970,-561.13556002,196,19512,0.0003
13.942886352539062,99.89,4,0.71469646692276,-3.2807767391204834,0.05014250427484512,4291,0.01,3.095212936401367,990,-561.1939083,200,19912,0.0003
13.575252532958984,99.89,4,0.710160493850708,-3.3781213760375977,0.05013999342918396,4374,0.01,1.3146129846572876,1010,-561.33507468,204,20312,0.0003
14.300997734069824,99.89,4,0.7057274580001831,-3.5085017681121826,0.050139110535383224,4467,0.01,3.7019498348236084,1030,-560.40948875,208,20712,0.0003
15.207128524780273,99.89,4,0.701301634311676,-3.4239001274108887,0.05013955757021904,4562,0.01,1.2183091640472412,1050,-560.26159544,212,21112,0.0003
14.383125305175781,100.0,4,0.6969586610794067,-3.4897031784057617,0.05014226585626602,4645,0.0,2.0584702491760254,1070,-560.5121944299999,216,21512,0.0003
14.679384231567383,100.0,4,0.6926285028457642,-3.6027235984802246,0.05014515668153763,4735,0.0,0.9235898852348328,1090,-561.0403102700001,220,21912,0.0003
15.513694763183594,100.0,4,0.688360333442688,-3.429166793823242,0.05014750361442566,4815,0.0,5.590404510498047,1110,-561.16512369,224,22312,0.0003
15.728902816772461,100.0,4,0.6840934157371521,-3.5677294731140137,0.05015081912279129,4917,0.0,2.7901673316955566,1130,-560.94944756,228,22712,0.0003
15.793567657470703,100.0,4,0.6797998547554016,-3.605381488800049,0.050149958580732346,4994,0.0,1.4478440284729004,1150,-561.28150579,232,23112,0.0003
16.709768295288086,100.0,4,0.6755760908126831,-3.7938222885131836,0.050151847302913666,5080,0.0,2.952043056488037,1170,-561.42960757,236,23512,0.0003
16.71930503845215,100.0,4,0.671449601650238,-4.019754409790039,0.050153426826000214,5173,0.0,1.5593328475952148,1190,-560.9261144500001,240,23912,0.0003
17.149799346923828,99.8,4,0.6674970388412476,-3.946556568145752,0.05015312880277634,5254,0.01,1.507063627243042,1209,-559.68022126,244,24292,0.0003
17.69002342224121,99.8,4,0.6633291244506836,-3.948164939880371,0.05015315115451813,5347,0.01,3.8093948364257812,1229,-559.9755534699999,248,24692,0.0003
18.2562255859375,99.8,4,0.6592707633972168,-3.9985463619232178,0.0501532256603241,5425,0.01,4.522342681884766,1249,-559.2269424699999,252,25092,0.0003
17.951725006103516,99.8,4,0.6552408933639526,-4.077687740325928,0.05015332251787186,5519,0.01,2.485175371170044,1269,-558.72599165,256,25492,0.0003
18.355937957763672,99.8,4,0.6511658430099487,-4.357847213745117,0.050153136253356934,5592,0.01,2.7999987602233887,1289,-558.90189869,260,25892,0.0003
18.709152221679688,99.8,4,0.6471235156059265,-4.211272716522217,0.050151240080595016,5676,0.01,2.8802595138549805,1309,-558.75103929,264,26292,0.0003
18.670063018798828,99.8,4,0.6431401968002319,-4.649061679840088,0.05015285313129425,5761,0.01,4.7241339683532715,1329,-559.53290566,268,26692,0.0003
19.26770782470703,99.8,4,0.6392306089401245,-4.311787128448486,0.05015390366315842,5856,0.01,2.8584420680999756,1349,-559.41946667,272,27092,0.0003
19.74728775024414,99.8,4,0.635285496711731,-4.865747451782227,0.050152555108070374,5964,0.01,5.03465461730957,1369,-558.85230554,276,27492,0.0003
19.639957427978516,99.8,4,0.6313932538032532,-4.324285507202148,0.05015304684638977,6060,0.01,8.480348587036133,1389,-559.1241189,280,27892,0.0003
20.58572006225586,99.8,4,0.6276242136955261,-4.514187812805176,0.05015624687075615,6145,0.01,2.648636817932129,1409,-558.7746111199999,284,28292,0.0003
20.34326934814453,99.8,4,0.6238113045692444,-4.363002777099609,0.050158124417066574,6249,0.01,7.136534690856934,1429,-559.0005947,288,28692,0.0003
20.39470672607422,99.8,4,0.6200158596038818,-5.5002031326293945,0.0501592755317688,6343,0.01,6.276508808135986,1449,-558.88228227,292,29092,0.0003
21.48331642150879,99.8,4,0.6161185503005981,-5.10970401763916,0.05015810951590538,6423,0.01,5.22477912902832,1469,-559.17694794,296,29492,0.0003
20.88855743408203,99.8,4,0.6122946739196777,-5.05944299697876,0.05015988275408745,6500,0.01,6.2401533126831055,1489,-559.38790555,300,29892,0.0003
22.32760238647461,99.8,4,0.6085623502731323,-4.897839069366455,0.0501636266708374,6577,0.01,5.262207508087158,1509,-559.1159148600001,304,30292,0.0003
23.14990234375,99.8,4,0.6048583984375,-4.6422858238220215,0.050161927938461304,6678,0.01,5.9916205406188965,1529,-560.05476956,308,30692,0.0003
23.227998733520508,99.8,4,0.6011669635772705,-4.501321792602539,0.05016142129898071,6754,0.01,6.9750847816467285,1549,-560.0390367699999,312,31092,0.0003
