train/actor_loss,rollout/ep_len_mean,rollout/success rate,time/fps,train/critic_loss,train/n_updates,train/learning_rate,time/episodes,rollout/ep_rew_mean,time/total timesteps,time/time_elapsed
200.3226577758789,52.35,0.58,103,1473.8697021484375,413980,0.001,6927,-70.64724849999999,414084,4020
195.79649353027344,51.52,0.59,102,1472.4530029296875,414000,0.001,6928,-66.97975974,414101,4030
,50.65,0.6,102,,,,6929,-66.32309898999999,414114,4034
194.27384338378906,51.58,0.59,101,1906.7463104248047,414100,0.001,6930,-67.25694419,414214,4070
194.1712860107422,51.66,0.59,101,1608.3865814208984,414120,0.001,6931,-67.13950322000001,414231,4075
197.04938201904298,51.66,0.59,101,1636.936393737793,414220,0.001,6932,-66.64315072000001,414331,4096
,50.72,0.6,101,,,,6933,-65.71136045,414337,4099
197.1778778076172,50.82,0.6,100,1607.7024719238282,414240,0.001,6934,-65.74493215,414352,4109
,50.79,0.6,100,,,,6935,-65.70256619,414360,4118
198.8786834716797,50.79,0.6,100,1484.547762298584,414340,0.001,6936,-63.087723309999994,414460,4138
199.49395294189452,50.76,0.6,100,1120.5456047058105,414360,0.001,6937,-63.20104744999999,414470,4141
,50.52,0.6,99,,,,6938,-62.37667489999999,414478,4144
197.0696273803711,50.75,0.6,99,1501.7447235107422,414400,0.001,6939,-62.54301820999999,414506,4152
197.03985595703125,51.65,0.59,99,1617.1016967773437,414500,0.001,6940,-64.53180316,414606,4174
198.28746643066407,52.5,0.58,98,1451.464274597168,414600,0.001,6941,-65.15886457999999,414706,4197
,51.64,0.59,98,,,,6942,-64.03362007,414720,4202
196.7718490600586,50.76,0.6,98,1772.7009109497071,414620,0.001,6943,-62.99865102999999,414732,4208
,49.8,0.61,98,,,,6944,-62.14615344999999,414736,4210
196.81002502441407,50.14,0.6,97,1365.0731300354005,414720,0.001,6945,-62.33414523,414836,4236
198.97808074951172,51.09,0.59,97,1681.200831604004,414820,0.001,6946,-62.985369809999995,414936,4254
197.3160140991211,51.09,0.59,97,1986.254556274414,414920,0.001,6947,-62.873224009999994,415036,4271
198.16935119628906,50.96,0.59,97,1681.2297485351562,414940,0.001,6948,-62.797620210000005,415043,4274
,50.99,0.59,97,,,,6949,-62.64374466,415052,4278
200.4769714355469,51.83,0.58,96,1412.1507331848145,415040,0.001,6950,-63.26185369999999,415152,4294
,50.89,0.59,96,,,,6951,-61.42743674999999,415158,4297
198.95091705322267,50.19,0.6,96,1483.5373107910157,415080,0.001,6952,-60.94807994,415188,4304
197.1937225341797,49.95,0.6,96,1790.6535812377929,415100,0.001,6953,-61.19992942999999,415213,4311
,49.02,0.61,96,,,,6954,-58.04519866,415220,4313
196.17271728515624,49.04,0.61,96,1309.6000137329102,415120,0.001,6955,-58.154254920000014,415228,4316
198.4941421508789,49.04,0.61,95,1523.3542404174805,415220,0.001,6956,-55.186866060000014,415328,4339
196.42607421875,49.16,0.61,95,1532.471484375,415240,0.001,6957,-55.47484364000001,415345,4344
,48.2,0.62,95,,,,6958,-54.78543385,415349,4347
,48.1,0.62,95,,,,6959,-54.707258159999995,415351,4349
198.5592468261719,47.38,0.63,95,1383.481101989746,415260,0.001,6960,-54.37037129,415379,4356
196.78868713378907,47.47,0.63,95,1837.85087890625,415280,0.001,6961,-54.70212346,415392,4360
200.99147033691406,47.54,0.63,95,1621.8446258544923,415300,0.001,6962,-54.49302877,415409,4366
199.00981750488282,48.49,0.62,94,2212.8220184326174,415400,0.001,6963,-55.22787532,415509,4383
197.52434692382812,48.49,0.62,94,1713.7653442382812,415500,0.001,6964,-55.02920979,415609,4408
199.1414825439453,49.2,0.61,93,1589.1333534240723,415600,0.001,6965,-55.90268689,415709,4433
202.06438140869142,50.14,0.6,93,1602.1083274841308,415700,0.001,6966,-57.523746550000006,415809,4458
201.3659652709961,50.14,0.6,92,1153.9710498809814,415800,0.001,6967,-58.611053090000006,415909,4477
199.42026062011718,50.14,0.6,92,1452.9185668945313,415900,0.001,6968,-58.836948580000005,416009,4496
,49.17,0.61,92,,,,6969,-56.02685041000001,416012,4508
202.10548248291016,50.11,0.6,91,1592.8778579711914,416000,0.001,6970,-56.87898755000001,416112,4529
200.25526733398436,50.11,0.6,91,1280.540781402588,416100,0.001,6971,-56.527746470000004,416212,4549
,50.02,0.6,91,,,,6972,-56.484287939999994,416218,4552
197.77481536865236,49.74,0.6,91,2090.036068725586,416120,0.001,6973,-55.99354077999998,416223,4554
200.0597152709961,49.74,0.6,91,1470.6904281616212,416220,0.001,6974,-53.16127622999999,416323,4570
,48.78,0.61,91,,,,6975,-52.47802654,416327,4572
197.62395782470702,48.78,0.61,90,1593.348110961914,416320,0.001,6976,-52.573471440000006,416427,4594
201.47471771240234,48.78,0.61,90,1170.4225395202636,416420,0.001,6977,-51.946162650000005,416527,4625
,48.57,0.61,89,,,,6978,-51.81169572999999,416534,4633
,47.62,0.62,89,,,,6979,-51.11393176999999,416539,4636
199.1442672729492,47.17,0.62,89,1537.1573867797852,416440,0.001,6980,-50.123341329999995,416548,4643
,46.22,0.63,89,,,,6981,-49.23926886999999,416553,4656
200.42591857910156,46.22,0.63,89,1945.9503509521485,416540,0.001,6982,-49.106603719999995,416653,4678
,46.1,0.63,89,,,,6983,-49.038748059999996,416656,4679
199.5118408203125,46.15,0.63,88,1800.7921051025392,416560,0.001,6984,-49.30067734,416665,4684
,45.81,0.63,88,,,,6985,-49.19011103,416676,4687
200.54583282470702,45.79,0.63,88,1766.3408889770508,416600,0.001,6986,-48.82379925,416703,4694
,45.82,0.63,88,,,,6987,-49.05664288999999,416716,4699
,45.17,0.63,88,,,,6988,-48.725528190000006,416719,4701
202.05094299316406,44.33,0.64,88,1456.4074440002441,416620,0.001,6989,-47.936478390000005,416735,4714
200.44548950195312,43.54,0.65,88,1336.687271118164,416640,0.001,6990,-47.040998689999995,416756,4720
205.48636627197266,44.49,0.64,87,1548.7211380004883,416740,0.001,6991,-47.57132811,416856,4747
,44.32,0.64,87,,,,6992,-47.53980930000001,416858,4753
199.4657241821289,45.27,0.63,87,1577.6419677734375,416840,0.001,6993,-48.46766961,416958,4772
200.1698013305664,45.57,0.62,86,1523.3720916748048,416940,0.001,6994,-48.69944922,417058,4796
199.06156158447266,45.57,0.62,86,1536.3346664428711,417040,0.001,6995,-45.31143039999999,417158,4819
202.91419830322266,44.67,0.63,86,2010.7403503417968,417060,0.001,6996,-45.034545169999994,417168,4822
201.08797302246094,45.64,0.62,85,1302.9413246154786,417160,0.001,6997,-45.703089459999994,417268,4852
,44.71,0.63,85,,,,6998,-44.712706569999995,417275,4854
204.84261322021484,43.84,0.64,85,1666.2124877929687,417180,0.001,6999,-44.11752958999998,417288,4859
,43.81,0.64,85,,,,7000,-44.14827891999998,417292,4861
201.9245849609375,43.91,0.64,85,1733.4416465759277,417200,0.001,7001,-44.24389864,417308,4868
,42.98,0.65,85,,,,7002,-43.84636540999999,417315,4871
198.22012329101562,42.87,0.65,85,1418.896029663086,417220,0.001,7003,-43.71551375,417326,4874
202.3577682495117,43.05,0.65,85,831.1610084533692,417240,0.001,7004,-44.078189810000005,417355,4880
198.58655853271483,42.14,0.66,85,1816.149250793457,417260,0.001,7005,-43.58141958,417364,4889
,41.28,0.67,85,,,,7006,-38.59044712999999,417378,4893
200.18382873535157,41.38,0.67,85,1974.7645751953125,417280,0.001,7007,-38.672366339999996,417394,4904
205.90153961181642,42.11,0.66,84,1774.494317626953,417380,0.001,7008,-39.41427760999999,417494,4937
203.40414733886718,42.19,0.66,84,1080.8253189086913,417400,0.001,7009,-39.49700023999999,417510,4942
203.45874633789063,43.14,0.65,84,1110.8419960021972,417500,0.001,7010,-40.81618866999999,417610,4967
200.7464385986328,44.01,0.64,83,1494.5378173828126,417600,0.001,7011,-41.776607619999986,417710,4990
203.03934478759766,43.16,0.65,83,1192.3323120117188,417620,0.001,7012,-41.17703772999998,417725,4995
,42.28,0.66,83,,,,7013,-36.51762763999999,417737,4999
199.9657180786133,41.51,0.67,83,1669.7512496948243,417640,0.001,7014,-35.5311587,417760,5005
204.98694915771483,41.92,0.67,83,1570.190389251709,417700,0.001,7015,-35.74890001,417814,5020
199.82158355712892,41.92,0.67,82,1694.340557861328,417800,0.001,7016,-36.319166929999994,417914,5050
201.13229370117188,41.92,0.67,82,1597.2269302368163,417900,0.001,7017,-31.614077679999994,418014,5071
,41.91,0.67,82,,,,7018,-31.61135805,418019,5073
202.74537048339843,41.84,0.67,82,2328.395573425293,417920,0.001,7019,-31.582752850000002,418022,5075
200.87373962402344,42.07,0.67,82,1358.6642715454102,417940,0.001,7020,-32.523010330000005,418056,5085
202.81792907714845,41.22,0.68,82,1728.2201416015625,417960,0.001,7021,-27.300273250000004,418071,5095
,40.59,0.68,82,,,,7022,-27.126976750000004,418080,5098
201.92389831542968,41.48,0.67,81,1549.2487777709962,418060,0.001,7023,-28.39225347,418180,5120
201.55897064208983,42.24,0.66,81,2039.9171936035157,418160,0.001,7024,-28.91473152,418280,5144
204.4021469116211,42.26,0.66,81,1803.5323364257813,418180,0.001,7025,-28.90672348,418288,5151
,42.26,0.66,80,,,,7026,-28.95954769,418298,5165
203.07474517822266,42.18,0.66,80,1708.9152297973633,418200,0.001,7027,-28.928381820000006,418302,5167
205.61946868896484,43.01,0.65,80,1304.1331695556642,418300,0.001,7028,-32.82040419,418402,5198
,43.01,0.65,80,,,,7029,-32.76921385,418415,5207
203.5688262939453,43.01,0.65,79,1675.4293090820313,418400,0.001,7030,-32.44765779,418515,5241
202.9294677734375,42.93,0.65,79,1688.1060317993165,418420,0.001,7031,-32.67088547,418524,5245
,41.96,0.66,79,,,,7032,-31.96772687,418527,5246
,42.0,0.66,79,,,,7033,-31.93103024,418537,5249
203.2015411376953,41.99,0.66,79,1518.1260505676269,418440,0.001,7034,-32.25571325,418551,5254
,42.0,0.66,79,,,,7035,-32.17813442,418560,5257
206.7685348510742,42.0,0.66,79,1111.078197479248,418540,0.001,7036,-32.508827720000006,418660,5275
204.63160247802733,41.95,0.66,79,2258.5651260375976,418560,0.001,7037,-32.484685129999995,418665,5278
,41.93,0.66,79,,,,7038,-32.46729889,418671,5280
203.33098907470702,42.65,0.65,78,1501.4935577392578,418660,0.001,7039,-33.09475956,418771,5305
200.81503295898438,42.65,0.65,78,1828.6826202392579,418760,0.001,7040,-31.6677874,418871,5325
,41.69,0.66,78,,,,7041,-30.98228635,418875,5327
201.18772583007814,41.83,0.66,78,2439.18190612793,418800,0.001,7042,-31.306718670000006,418903,5335
,41.86,0.66,78,,,,7043,-31.384342970000002,418918,5345
203.64076232910156,42.82,0.65,78,1369.7709274291992,418900,0.001,7044,-35.32020269,419018,5369
202.819921875,42.82,0.65,77,2008.5233215332032,419000,0.001,7045,-35.512780830000004,419118,5390
204.42257995605468,42.82,0.65,77,1503.9655517578126,419100,0.001,7046,-35.52938553,419218,5419
202.44259185791014,42.82,0.65,77,1946.6513946533203,419200,0.001,7047,-35.69884643,419318,5441
204.9106918334961,42.96,0.65,76,1254.5354598999024,419220,0.001,7048,-35.71097325,419339,5447
204.60175170898438,43.87,0.64,76,1519.9369903564452,419320,0.001,7049,-36.52697565,419439,5466
205.20101013183594,43.0,0.65,76,1392.4178199768066,419340,0.001,7050,-35.769196490000006,419452,5471
204.1942153930664,43.53,0.65,76,1393.1996673583985,419400,0.001,7051,-37.751993490000004,419511,5491
,43.29,0.65,76,,,,7052,-37.70263742,419517,5494
199.67700653076173,44.04,0.64,75,1556.3524230957032,419500,0.001,7053,-37.162084719999996,419617,5523
205.52850341796875,44.04,0.64,75,1568.5820602416993,419520,0.001,7054,-37.31098664,419624,5527
,44.06,0.64,75,,,,7055,-37.30473444,419634,5531
203.3812255859375,44.06,0.64,75,1707.838005065918,419620,0.001,7056,-36.93542772,419734,5561
,43.92,0.64,75,,,,7057,-36.64255618,419737,5568
204.5198760986328,44.59,0.64,74,1224.9894714355469,419700,0.001,7058,-39.660016889999994,419808,5604
,44.68,0.64,74,,,,7059,-39.67315506,419819,5613
204.83123931884765,44.48,0.64,74,1855.2708877563477,419720,0.001,7060,-39.51223958,419827,5617
,44.44,0.64,74,,,,7061,-39.09738507,419836,5625
205.63358612060546,44.46,0.64,74,1643.880160522461,419740,0.001,7062,-39.50095784,419855,5630
,43.51,0.65,74,,,,7063,-38.763567740000006,419860,5633
203.97745056152343,42.56,0.66,74,2054.777322387695,419760,0.001,7064,-37.89959455,419865,5640
204.50674133300782,42.56,0.66,74,1550.7578872680665,419860,0.001,7065,-37.54990465,419965,5669
207.79815673828125,42.56,0.66,73,1517.4324363708497,419960,0.001,7066,-36.36689237,420065,5695
,41.65,0.67,73,,,,7067,-34.528760000000005,420074,5699
205.27481231689453,40.73,0.68,73,1586.6427505493164,419980,0.001,7068,-33.977194090000005,420082,5703
206.65789337158202,40.98,0.68,73,1286.5004180908204,420000,0.001,7069,-34.03123867,420110,5713
205.01607666015624,40.98,0.68,73,2269.5091857910156,420100,0.001,7070,-33.97936902,420210,5732
205.8272262573242,40.1,0.69,73,1364.5243892669678,420120,0.001,7071,-33.9173805,420222,5742
,40.1,0.69,73,,,,7072,-33.92549622000001,420228,5745
206.7957305908203,41.05,0.68,72,1659.1422439575194,420220,0.001,7073,-34.27211939,420328,5762
,40.11,0.69,72,,,,7074,-33.06785398,420334,5764
204.74102478027345,40.15,0.69,72,1338.9875274658202,420240,0.001,7075,-33.060213759999996,420342,5766
205.65030975341796,40.15,0.69,72,1505.8719940185547,420340,0.001,7076,-32.943103820000005,420442,5791
203.805029296875,40.15,0.69,72,1504.8344993591309,420440,0.001,7077,-33.476657870000004,420542,5817
,40.16,0.69,72,,,,7078,-33.46949764,420550,5820
206.71722869873048,40.35,0.69,72,1735.6822479248046,420460,0.001,7079,-33.749891469999994,420574,5827
206.22125396728515,41.26,0.68,71,1611.1146858215332,420560,0.001,7080,-37.61038097999999,420674,5846
209.67440795898438,41.29,0.68,71,1531.7136764526367,420580,0.001,7081,-37.81318175999999,420682,5859
206.09049377441406,41.29,0.68,71,1564.1037574768065,420680,0.001,7082,-38.311839719999995,420782,5882
210.23375244140624,42.26,0.67,71,1740.6325378417969,420780,0.001,7083,-39.520568430000004,420882,5917
207.22148742675782,42.64,0.67,70,1916.093196105957,420820,0.001,7084,-39.38352875,420929,5929
207.21011199951172,42.72,0.67,70,1253.2513999938965,420840,0.001,7085,-39.424835970000004,420948,5937
209.3376693725586,43.45,0.66,70,1554.6117652893067,420940,0.001,7086,-40.25573918,421048,5964
210.87064666748046,44.32,0.65,70,1093.7584007263183,421040,0.001,7087,-40.53660438,421148,5991
,44.38,0.65,70,,,,7088,-40.49445731,421157,5995
210.33010711669922,44.32,0.65,70,1681.213067626953,421060,0.001,7089,-40.51042605,421167,6015
205.60570526123047,45.11,0.64,69,1195.2492553710938,421160,0.001,7090,-41.22527612,421267,6034
210.7617645263672,45.11,0.64,69,1489.1687675476073,421260,0.001,7091,-41.30277752,421367,6068
208.0084442138672,46.09,0.63,69,2140.153854370117,421360,0.001,7092,-42.20540006,421467,6101
210.85738830566407,45.75,0.64,68,1798.3420242309571,421420,0.001,7093,-41.53953204,421533,6118
209.18565826416017,45.75,0.64,68,1986.1599609375,421520,0.001,7094,-42.37518300999999,421633,6139
207.39885864257812,44.92,0.65,68,1596.3006500244142,421540,0.001,7095,-41.86223485999999,421650,6147
208.86093444824218,45.04,0.65,68,1794.4631271362305,421560,0.001,7096,-41.84946743999999,421672,6152
,44.07,0.66,68,,,,7097,-41.18172731999999,421675,6158
209.17536468505858,44.15,0.66,68,1766.1566787719726,421580,0.001,7098,-41.24557695999999,421690,6165
213.14506072998046,45.02,0.65,68,1779.9261276245118,421680,0.001,7099,-45.461763999999995,421790,6188
,45.08,0.65,68,,,,7100,-45.4340674,421800,6192
210.43573760986328,45.92,0.64,67,1952.3913330078126,421780,0.001,7101,-45.918860089999995,421900,6216
209.46988525390626,46.85,0.63,67,1675.0930854797364,421880,0.001,7102,-46.93233247999999,422000,6240
207.82793121337892,46.84,0.63,67,1677.2521286010742,421900,0.001,7103,-47.02774805,422010,6245
,46.6,0.63,67,,,,7104,-46.504011809999994,422015,6247
,46.54,0.63,67,,,,7105,-46.179207049999995,422018,6259
211.9836639404297,46.43,0.63,67,1452.3040885925293,421920,0.001,7106,-46.20924367,422021,6261
209.38809814453126,47.27,0.62,67,1731.4751388549805,422020,0.001,7107,-46.97010036999999,422121,6282
,46.39,0.63,67,,,,7108,-46.13638901999999,422133,6287
,46.28,0.63,67,,,,7109,-46.01207211,422138,6289
210.83363189697266,45.68,0.64,67,2213.4811920166017,422060,0.001,7110,-44.84446091999999,422178,6298
211.19328918457032,44.93,0.65,66,1331.8562812805176,422100,0.001,7111,-43.964496149999995,422203,6305
,44.82,0.65,66,,,,7112,-43.80917807,422207,6307
,44.76,0.65,66,,,,7113,-43.78267672999999,422213,6309
,44.59,0.65,66,,,,7114,-43.84122734999999,422219,6311
213.68111267089844,45.05,0.64,66,1731.275746154785,422200,0.001,7115,-44.34555173999999,422319,6330
210.51642150878905,44.14,0.65,66,1727.3861328125,422220,0.001,7116,-43.077815519999994,422328,6334
,43.2,0.66,66,,,,7117,-42.507165689999994,422334,6338
213.1285415649414,43.25,0.66,66,1627.640414428711,422240,0.001,7118,-42.56558652999999,422344,6346
209.30252990722656,44.22,0.65,66,1637.8904739379882,422340,0.001,7119,-43.406404380000005,422444,6365
,43.98,0.65,66,,,,7120,-42.351197570000004,422454,6368
211.07619018554686,44.04,0.65,66,1401.0471099853517,422360,0.001,7121,-42.45726603,422475,6379
210.4979217529297,44.13,0.65,66,1709.3416275024415,422380,0.001,7122,-42.52280409000001,422493,6390
207.1270767211914,44.13,0.65,65,2017.7459777832032,422480,0.001,7123,-42.20872271,422593,6428
,43.19,0.66,65,,,,7124,-41.40412405,422599,6435
207.5335922241211,44.11,0.65,65,2020.7188636779786,422580,0.001,7125,-42.105217970000005,422699,6466
212.02550048828124,44.13,0.65,65,1878.223378753662,422600,0.001,7126,-42.068598120000004,422711,6470
,44.13,0.65,65,,,,7127,-42.06632731,422715,6487
,43.17,0.66,65,,,,7128,-38.021179149999995,422719,6489
212.68709716796874,43.09,0.66,65,1377.350685119629,422620,0.001,7129,-38.01001145000001,422724,6496
,42.17,0.67,64,,,,7130,-37.39750813,422732,6505
,42.12,0.67,64,,,,7131,-37.21737055,422736,6507
208.81292572021485,42.15,0.67,64,1777.457327270508,422640,0.001,7132,-37.2238068,422742,6509
208.99261627197265,42.82,0.67,64,1584.4337425231934,422700,0.001,7133,-37.37688571,422819,6533
207.09320220947265,42.75,0.67,64,1843.8942657470702,422720,0.001,7134,-37.223357639999996,422826,6535
,42.75,0.67,64,,,,7135,-37.26910298,422835,6538
213.04465026855468,42.75,0.67,64,1480.083787536621,422820,0.001,7136,-37.73063895,422935,6558
210.33180541992186,43.7,0.66,64,1678.5042785644532,422920,0.001,7137,-38.333993559999996,423035,6585
210.03439331054688,43.72,0.66,64,1751.0827026367188,422940,0.001,7138,-38.40136542,423043,6588
211.2352035522461,43.34,0.67,64,1784.7202560424805,423000,0.001,7139,-38.09440771,423105,6605
,42.43,0.68,64,,,,7140,-37.463801589999996,423114,6609
210.38521270751954,42.46,0.68,63,2071.1676849365235,423020,0.001,7141,-37.67195072999999,423121,6622
,42.27,0.68,63,,,,7142,-37.532270229999995,423130,6625
,42.21,0.68,63,,,,7143,-37.43381995,423139,6628
210.92989196777344,42.21,0.68,63,2168.254772949219,423120,0.001,7144,-34.26550030000001,423239,6645
211.45069122314453,41.32,0.69,63,1729.1828605651856,423140,0.001,7145,-33.51106032,423250,6649
212.50508880615234,40.58,0.7,63,2169.5104431152345,423160,0.001,7146,-32.98881131,423276,6660
213.4163070678711,39.71,0.71,63,1817.065170288086,423180,0.001,7147,-32.13551739,423289,6665
,39.61,0.71,63,,,,7148,-32.172682419999994,423300,6669
211.0354248046875,38.71,0.72,63,1651.6280799865722,423200,0.001,7149,-31.396257879999997,423310,6673
,38.66,0.72,63,,,,7150,-31.28964165,423318,6680
210.31347198486327,38.18,0.72,63,2429.525006866455,423220,0.001,7151,-29.37138567,423329,6685
212.02823181152343,39.12,0.71,63,1568.4417190551758,423320,0.001,7152,-30.836235879999993,423429,6708
,38.16,0.72,63,,,,7153,-30.26058263,423433,6710
,38.12,0.72,63,,,,7154,-30.200972259999993,423436,6712
211.01070709228514,38.12,0.72,63,1779.482470703125,423340,0.001,7155,-30.06124347,423446,6720
,37.18,0.73,62,,,,7156,-29.204832249999995,423452,6723
,37.2,0.73,62,,,,7157,-29.208716159999994,423457,6725
210.60662841796875,36.58,0.73,62,1536.0856979370117,423360,0.001,7158,-26.510893260000003,423466,6730
,36.54,0.73,62,,,,7159,-26.7077138,423473,6738
214.4833251953125,37.01,0.73,62,2275.4285995483397,423420,0.001,7160,-26.800933500000006,423528,6759
,36.99,0.73,62,,,,7161,-26.839989030000005,423535,6761
,36.84,0.73,62,,,,7162,-26.42597586000001,423539,6764
211.6025619506836,36.88,0.73,62,2627.8181213378907,423440,0.001,7163,-26.423501390000006,423548,6767
211.0068801879883,37.34,0.73,62,1863.6957656860352,423480,0.001,7164,-26.914013170000008,423599,6780
212.10884552001954,37.34,0.73,62,1071.4737991333009,423580,0.001,7165,-27.10306748,423699,6812
213.6889633178711,37.34,0.73,61,1655.8646392822266,423680,0.001,7166,-27.84236316,423799,6845
214.06678619384766,37.41,0.73,61,1269.6928092956543,423700,0.001,7167,-27.894478409999998,423815,6856
213.40029754638672,37.39,0.73,61,1744.6379516601562,423720,0.001,7168,-27.835619079999997,423821,6859
,37.16,0.73,61,,,,7169,-27.781792010000004,423826,6866
,36.25,0.74,61,,,,7170,-26.965711140000003,423835,6868
211.43266754150392,36.25,0.74,61,2116.7211303710938,423740,0.001,7171,-26.836266760000004,423847,6873
212.8758331298828,37.19,0.73,61,1759.8295928955079,423840,0.001,7172,-27.70282897,423947,6901
215.31937103271486,36.39,0.74,61,2176.59841003418,423860,0.001,7173,-27.276061710000004,423967,6908
212.46898193359374,37.33,0.73,61,2031.2900802612305,423960,0.001,7174,-27.88217525,424067,6933
,37.32,0.73,61,,,,7175,-28.092104380000002,424074,6940
,36.38,0.74,61,,,,7176,-27.402259659999995,424080,6947
213.75908508300782,35.57,0.75,60,2327.419902038574,423980,0.001,7177,-26.599107049999997,424099,6957
215.4911849975586,35.62,0.75,60,1887.8274871826172,424000,0.001,7178,-26.79371408,424112,6962
210.28142700195312,35.63,0.75,60,2508.8053955078126,424020,0.001,7179,-27.311749839999997,424137,6970
215.36562957763672,34.68,0.76,60,1891.7828979492188,424040,0.001,7180,-23.42706631,424142,6973
,34.72,0.76,60,,,,7181,-23.308799049999998,424154,6982
210.72002716064452,33.83,0.77,60,1532.2862854003906,424060,0.001,7182,-22.533408729999998,424165,6986
209.99883728027345,33.83,0.77,60,2364.858361816406,424160,0.001,7183,-22.101454159999992,424265,7024
214.16729278564452,34.36,0.76,60,1527.1566009521484,424260,0.001,7184,-22.83582298,424365,7056
211.943994140625,35.17,0.75,59,1711.2913665771484,424360,0.001,7185,-23.670556030000004,424465,7081
,34.24,0.76,59,,,,7186,-22.960393909999997,424472,7084
213.1676498413086,34.24,0.76,59,2249.410888671875,424460,0.001,7187,-23.142459249999998,424572,7108
217.96009979248046,35.15,0.75,59,1681.6921195983887,424560,0.001,7188,-24.206882139999998,424672,7137
215.94725799560547,35.92,0.75,59,2174.6417602539063,424640,0.001,7189,-24.39701744,424759,7169
213.21851043701173,35.92,0.75,59,1915.7620498657227,424740,0.001,7190,-23.89738092,424859,7190
214.21786346435547,35.92,0.75,58,1415.640601348877,424840,0.001,7191,-24.1858858,424959,7213
213.93575592041014,35.92,0.75,58,1856.2721313476563,424940,0.001,7192,-24.419831430000002,425059,7240
213.75948486328124,35.35,0.75,58,1177.5982421875,424960,0.001,7193,-24.243888440000006,425068,7244
217.08953399658202,34.57,0.76,58,1999.4677932739257,424980,0.001,7194,-23.188928190000002,425090,7251
213.32428741455078,35.04,0.76,58,1879.371908569336,425040,0.001,7195,-23.275071500000003,425154,7265
216.62740325927734,34.96,0.76,58,1883.390199279785,425060,0.001,7196,-23.059260230000003,425168,7270
213.2483673095703,35.26,0.76,58,2233.251843261719,425100,0.001,7197,-23.18098853,425201,7282
,35.19,0.76,58,,,,7198,-23.12334692,425209,7290
213.95391998291015,35.19,0.76,58,2196.2484466552733,425200,0.001,7199,-19.34127589,425309,7310
216.7377166748047,35.58,0.76,58,1524.5996154785157,425240,0.001,7200,-19.77905107,425358,7323
217.89073181152344,34.67,0.77,58,1565.2635116577148,425260,0.001,7201,-19.24498668,425367,7327
,33.8,0.78,57,,,,7202,-18.25534263,425380,7337
213.59878692626953,34.7,0.77,57,1695.0346755981445,425360,0.001,7203,-18.404950330000002,425480,7362
213.73233489990236,34.96,0.77,57,2443.2266510009767,425400,0.001,7204,-19.15494281,425511,7380
214.95673370361328,35.03,0.77,57,1745.193913269043,425420,0.001,7205,-19.180081620000006,425521,7385
,35.09,0.77,57,,,,7206,-19.157082930000005,425530,7389
215.4356216430664,35.09,0.77,57,1533.6463104248046,425520,0.001,7207,-18.739443020000003,425630,7422
213.97485961914063,35.97,0.76,57,1830.1646156311035,425620,0.001,7208,-21.260726140000003,425730,7445
215.55957641601563,36.05,0.76,57,1806.2103256225587,425640,0.001,7209,-21.430108880000006,425743,7447
,35.69,0.76,57,,,,7210,-21.274255460000003,425747,7450
214.974658203125,36.44,0.75,56,2019.453106689453,425740,0.001,7211,-22.20914286,425847,7477
215.72088470458985,37.4,0.74,56,2421.5166717529296,425840,0.001,7212,-23.671245040000002,425947,7501
,37.38,0.74,56,,,,7213,-23.76375908,425951,7509
212.9593276977539,38.32,0.73,56,2659.5316833496095,425940,0.001,7214,-24.407955549999997,426051,7551
222.14178466796875,37.44,0.74,56,1464.7922744750977,425960,0.001,7215,-23.67959259,426063,7556
218.62312927246094,38.35,0.73,56,1747.9685890197754,426060,0.001,7216,-24.089288059999994,426163,7575
,38.37,0.73,56,,,,7217,-24.040363339999995,426171,7578
217.4975784301758,39.27,0.72,56,1991.3554206848144,426160,0.001,7218,-28.08628,426271,7597
214.84685363769532,39.27,0.72,55,2205.961883544922,426260,0.001,7219,-30.01965088,426371,7635
209.7457489013672,40.17,0.71,55,2013.1405227661132,426360,0.001,7220,-30.476912579999997,426471,7655
217.43075714111328,40.96,0.7,55,2036.888523864746,426460,0.001,7221,-31.74923709,426571,7682
215.79437408447265,41.45,0.7,55,2010.541551208496,426520,0.001,7222,-32.94122609,426638,7697
215.44330749511718,40.77,0.71,55,2094.6914299011232,426560,0.001,7223,-32.01771804,426670,7705
216.32955932617188,41.71,0.7,55,1539.042254638672,426660,0.001,7224,-32.93474414,426770,7728
,40.8,0.71,55,,,,7225,-32.22241732,426779,7736
216.21068115234374,40.81,0.71,55,2006.0088066101075,426680,0.001,7226,-32.49172966,426792,7739
214.30734252929688,41.77,0.7,54,1811.5131622314452,426780,0.001,7227,-32.97492200999999,426892,7762
219.52101440429686,42.73,0.69,54,1468.4962142944337,426880,0.001,7228,-34.13608293,426992,7788
213.92418365478517,43.68,0.68,54,2178.7743087768554,426980,0.001,7229,-37.68303834,427092,7826
218.03718109130858,43.97,0.68,54,1769.0487091064454,427020,0.001,7230,-37.98552573,427129,7835
,44.02,0.68,54,,,,7231,-37.90299693,427138,7848
218.12284240722656,44.96,0.67,54,1898.0821182250977,427120,0.001,7232,-39.29450359,427238,7872
219.89027557373046,44.52,0.67,54,1866.511107635498,427160,0.001,7233,-39.613182609999996,427271,7886
217.91283721923827,45.45,0.66,53,1840.8406768798827,427260,0.001,7234,-40.112246000000006,427371,7914
216.77796325683593,46.36,0.65,53,1835.038752746582,427360,0.001,7235,-45.26386377,427471,7933
