train/critic_loss,train/ent_coef,train/ent_coef_loss,rollout/success rate,train/learning_rate,time/total timesteps,time/time_elapsed,rollout/ep_len_mean,train/n_updates,time/episodes,time/fps,train/std,rollout/ep_rew_mean,train/actor_loss
10.321980476379395,0.03632258623838425,1.651817798614502,0.06,0.0003,413506,5575,96.8,20670,4220,74,0.04955912381410599,-52.49717016,49.197357177734375
30.343612670898438,0.03629979491233826,3.566868305206299,0.06,0.0003,413906,5719,96.8,20690,4224,72,0.049561139196157455,-51.97318071000001,48.516483306884766
21.959257125854492,0.03630400076508522,-1.1684131622314453,0.07,0.0003,414245,5862,96.19,20707,4228,70,0.04956367611885071,-51.46640246000001,47.85342788696289
24.409420013427734,0.03629003092646599,-2.0849032402038574,0.07,0.0003,414645,6027,96.19,20727,4232,68,0.04956550523638725,-52.37282416,47.709693908691406
24.152280807495117,0.036254867911338806,-0.9354671835899353,0.06,0.0003,415045,6175,96.76,20747,4236,67,0.04956632852554321,-52.25276748,48.22272491455078
58.83301544189453,0.036236878484487534,-0.17265957593917847,0.07,0.0003,415393,6300,96.24,20764,4240,65,0.049569010734558105,-51.37179061,48.323463439941406
16.093019485473633,0.036224957555532455,1.0598280429840088,0.08,0.0003,415734,6439,95.65,20781,4244,64,0.04956960678100586,-51.492860979999996,48.27252960205078
15.8914213180542,0.03617728129029274,0.0536234974861145,0.08,0.0003,416134,6607,95.65,20801,4248,62,0.04956778511404991,-51.697475300000015,48.32923889160156
47.7008056640625,0.03610604256391525,3.596339702606201,0.08,0.0003,416534,6793,95.65,20821,4252,61,0.04956590384244919,-52.31104302000001,48.546897888183594
34.452659606933594,0.03607097268104553,0.9086695909500122,0.07,0.0003,416934,6958,96.46,20841,4256,59,0.04956445097923279,-52.523151590000005,47.81964874267578
35.20805358886719,0.03602056950330734,1.002001166343689,0.07,0.0003,417334,7109,96.46,20861,4260,58,0.049561839550733566,-53.18044528999999,48.47334671020508
9.63494873046875,0.03609352931380272,0.03327450156211853,0.07,0.0003,417734,7229,96.46,20881,4264,57,0.04956555366516113,-52.60977419999998,48.45732879638672
15.690816879272461,0.03611999377608299,-1.5940370559692383,0.07,0.0003,418134,7375,96.46,20901,4268,56,0.04956768453121185,-52.54100527999999,48.35612869262695
28.256032943725586,0.03609846904873848,3.207082509994507,0.07,0.0003,418534,7529,96.46,20921,4272,55,0.04956897348165512,-52.62487529999999,48.00556945800781
34.841732025146484,0.036064308136701584,-1.488244652748108,0.06,0.0003,418934,7691,96.92,20941,4276,54,0.04957196116447449,-54.09650460000001,48.030609130859375
10.341196060180664,0.03601633384823799,1.903747320175171,0.07,0.0003,419318,7864,96.76,20960,4280,53,0.049570973962545395,-54.43091535999999,48.90764617919922
