rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/entropy_loss,train/learning_rate,train/value_loss,train/explained_variance,train/std,train/clip_range,train/clip_fraction
99.04,230,123000,7426,16,-548.81169118,3724.1845703125,-0.001749721616943134,6140,0.14381126,-8.195772933959962,0.0003,7503.28681640625,-0.0315781831741333,0.9483959078788757,0.2,0.4459999978542328
99.04,231,123100,7455,16,-548.74505077,3685.925048828125,-0.0035835427101119422,6145,0.07776526,-8.193724250793457,0.0003,7422.57373046875,-0.035486817359924316,0.9481496810913086,0.2,0.36199997961521146
99.04,232,123200,7487,16,-548.46712028,3625.51904296875,-0.010316586748012923,6150,0.07222766,-8.192219543457032,0.0003,7311.61318359375,-0.009151697158813477,0.9478914141654968,0.2,0.38799998760223386
99.04,233,123300,7514,16,-548.53066619,3744.609375,-0.006410792178940028,6155,0.11759926,-8.190840530395509,0.0003,7515.637890625,-0.028084874153137207,0.9477760195732117,0.2,0.3800000011920929
99.04,234,123400,7545,16,-548.75254622,3634.9501953125,-0.024472880035682466,6160,0.18315165,-8.190521049499512,0.0003,7342.8205078125,-0.041709065437316895,0.9477841258049011,0.2,0.49999998807907103
99.04,235,123500,7570,16,-548.95122328,3587.9462890625,-0.012513379111987888,6165,0.1659676,-8.190664863586425,0.0003,7194.3732421875,0.12226593494415283,0.947799563407898,0.2,0.47799999713897706
100.0,236,123600,7598,16,-554.3591331399999,4169.15478515625,-0.026498710439773275,6170,0.18082272,-8.190682411193848,0.0003,8384.2802734375,-0.3028092384338379,0.9478108286857605,0.2,0.4339999854564667
100.0,237,123700,7626,16,-554.6689632399999,3310.163818359375,-0.007206334315833373,6175,0.12796691,-8.190663719177246,0.0003,6641.77998046875,0.1303856372833252,0.9477745890617371,0.2,0.41199999302625656
100.0,238,123800,7656,16,-555.1162916499999,3785.3935546875,-0.01547910509398207,6180,0.10252437,-8.190153312683105,0.0003,7639.24716796875,-0.028598904609680176,0.9476140737533569,0.2,0.3459999993443489
100.0,239,123900,7680,16,-555.46292982,3748.80419921875,-0.012736690700057807,6185,0.085952446,-8.188922500610351,0.0003,7515.36416015625,0.08899873495101929,0.947425365447998,0.2,0.3819999933242798
100.0,240,124000,7717,16,-555.5093897999999,3978.822509765625,-0.012990100823662943,6190,0.086588174,-8.187788391113282,0.0003,8010.09599609375,-0.0358654260635376,0.9472169876098633,0.2,0.3019999857991934
100.0,241,124100,7745,16,-555.4700177899999,3986.91357421875,-0.010485971550951944,6195,0.09027811,-8.186482238769532,0.0003,7993.76435546875,-0.23458433151245117,0.9470537900924683,0.2,0.37199999392032623
99.17,242,124200,7788,15,-550.45719317,3191.32177734375,-0.015185924635443371,6200,0.2283798,-8.185704040527344,0.0003,6407.1568359375,0.01446080207824707,0.9469770193099976,0.2,0.4819999933242798
99.17,243,124300,7818,15,-550.6140248900001,8061.78759765625,0.027788511871767695,6205,0.08776158,-8.185441589355468,0.0003,16352.540234375,0.21448606252670288,0.9469640254974365,0.2,0.3699999988079071
99.17,244,124400,7854,15,-550.80351454,5956.70068359375,-0.005147233764728298,6210,0.060104735,-8.185491180419922,0.0003,12260.5435546875,-0.0390172004699707,0.9470083117485046,0.2,0.2559999994933605
99.17,245,124500,7896,15,-550.9141462299999,5625.27294921875,-0.004523188280654722,6215,0.06645922,-8.185789871215821,0.0003,11699.6599609375,-0.31568193435668945,0.9470374584197998,0.2,0.3060000017285347
99.17,246,124600,7921,15,-550.90323228,4334.58984375,-0.01380833329167217,6220,0.059589718,-8.185847854614257,0.0003,8929.098046875,-0.2055981159210205,0.9470181465148926,0.2,0.22199998795986176
99.17,247,124700,7959,15,-550.9917462799999,3447.668701171875,-0.007064423451083712,6225,0.039803762,-8.185539245605469,0.0003,7012.47509765625,0.29073816537857056,0.9469212889671326,0.2,0.16999999284744263
99.17,248,124800,8006,15,-551.1006069399999,4183.34130859375,-0.00848808990795078,6230,0.045923647,-8.184972190856934,0.0003,8427.4900390625,-0.09041833877563477,0.946874737739563,0.2,0.30599999353289603
99.17,249,124900,8039,15,-551.1289316599999,3727.743408203125,-0.007792091646842891,6235,0.044761367,-8.18467025756836,0.0003,7538.4455078125,0.024010896682739258,0.9467589259147644,0.2,0.3599999897181988
99.17,250,125000,8073,15,-551.20245297,3538.19287109375,-0.00026490407617529854,6240,0.06619747,-8.18400936126709,0.0003,7191.20380859375,0.041801273822784424,0.9467263221740723,0.2,0.335999995470047
99.17,251,125100,8106,15,-551.03753958,3663.541259765625,-0.012082951195407077,6245,0.06700912,-8.183810424804687,0.0003,7431.3392578125,-0.32772278785705566,0.9466511011123657,0.2,0.2859999932348728
99.17,252,125200,8137,15,-551.46623431,2924.614990234375,-0.00989280938374577,6250,0.05393606,-8.183161354064941,0.0003,5854.27490234375,0.1715962290763855,0.9465354681015015,0.2,0.22999998927116394
99.17,253,125300,8187,15,-551.28115197,3372.10546875,-0.006993860982402111,6255,0.02532823,-8.182671546936035,0.0003,6819.4654296875,-0.3564571142196655,0.9465365409851074,0.2,0.14799999445676804
99.17,254,125400,8220,15,-551.36011714,2617.8583984375,-0.01772851597488625,6260,0.14886032,-8.182511901855468,0.0003,5258.8265625,0.2774408459663391,0.946426510810852,0.2,0.40799998939037324
99.17,255,125500,8252,15,-551.7341522900001,3150.42724609375,-0.001043718319851905,6265,0.03592071,-8.181786918640137,0.0003,6358.05634765625,0.10799986124038696,0.9463909864425659,0.2,0.2919999934732914
99.17,256,125600,8277,15,-551.64590207,3534.224609375,-0.03349894273278551,6270,0.13909717,-8.181707954406738,0.0003,7127.67861328125,-0.31360912322998047,0.9463697671890259,0.2,0.45999999940395353
99.17,257,125700,8310,15,-551.69326217,2778.01708984375,-0.011967140644264873,6275,0.061641797,-8.181215858459472,0.0003,5609.18095703125,-0.060442447662353516,0.9462050199508667,0.2,0.2579999942332506
99.17,258,125800,8339,15,-551.85800297,2747.387451171875,-0.022440934940823352,6280,0.12335743,-8.180144309997559,0.0003,5507.52841796875,0.150174081325531,0.946070671081543,0.2,0.37599999606609347
99.17,259,125900,8367,15,-551.64980458,3055.25048828125,-0.004630674287909642,6285,0.05556679,-8.179621696472168,0.0003,6134.9482421875,-0.09153568744659424,0.9460789561271667,0.2,0.3319999992847443
99.17,260,126000,8389,15,-551.9374706399999,3036.625244140625,-0.013832651045231615,6290,0.098666936,-8.179851913452149,0.0003,6128.71357421875,-0.40708255767822266,0.9461328387260437,0.2,0.35599999874830246
99.17,261,126100,8414,14,-551.9307557500001,2345.6865234375,-0.002643833180627553,6295,0.05206442,-8.180209922790528,0.0003,4712.75361328125,0.299746572971344,0.9461819529533386,0.2,0.3099999982863665
99.17,262,126200,8435,14,-551.57670023,2933.0322265625,-0.008630649992846883,6300,0.044505615,-8.180192184448241,0.0003,5906.2978515625,-0.16884934902191162,0.9460870623588562,0.2,0.35799998641014097
99.17,263,126300,8462,14,-551.8376957800001,2921.140380859375,-0.012301553375436924,6305,0.05563064,-8.17945156097412,0.0003,5881.90166015625,-0.1521012783050537,0.9459668397903442,0.2,0.29599999748170375
99.17,264,126400,8486,14,-551.37171284,2373.532470703125,-0.003818204360140953,6310,0.029980058,-8.178608894348145,0.0003,4773.9435546875,0.09995299577713013,0.9457904696464539,0.2,0.18399999737739564
99.17,265,126500,8518,14,-551.27414919,2661.558837890625,-0.014161914199939929,6315,0.086036496,-8.177567100524902,0.0003,5341.4751953125,0.02231818437576294,0.945697546005249,0.2,0.3639999836683273
99.17,266,126600,8539,14,-551.21461925,2833.21875,-0.012222198534436757,6320,0.12165802,-8.177298164367675,0.0003,5723.51474609375,-0.06359970569610596,0.9457104206085205,0.2,0.35199998915195463
99.17,267,126700,8558,14,-550.95662645,2608.45263671875,-0.003892113225447247,6325,0.048370853,-8.177047538757325,0.0003,5223.0048828125,0.054170846939086914,0.9455755949020386,0.2,0.2699999924749136
99.17,268,126800,8578,14,-550.9812238100001,2796.85498046875,-0.007252347045141505,6330,0.039377745,-8.17586898803711,0.0003,5667.06708984375,0.14025956392288208,0.9453780055046082,0.2,0.25599999390542505
99.17,269,126900,8597,14,-551.46446059,3233.516357421875,-0.016052786380168983,6335,0.095175885,-8.174633407592774,0.0003,6452.83095703125,-0.07213020324707031,0.9452144503593445,0.2,0.37199999392032623
99.17,270,127000,8616,14,-551.5167055100001,3124.484375,-0.018292211383959513,6340,0.09138208,-8.173839378356934,0.0003,6325.2,-0.2602626085281372,0.9451569318771362,0.2,0.34399999529123304
99.17,271,127100,8639,14,-551.4682838800001,2598.323486328125,-0.017854193210951053,6345,0.0748168,-8.173486709594727,0.0003,5214.359765625,0.1305781602859497,0.9450713992118835,0.2,0.2919999875128269
99.17,272,127200,8662,14,-551.70350247,2981.991455078125,-0.02952190943065034,6350,0.11894777,-8.172849082946778,0.0003,6014.677734375,0.08551347255706787,0.9449791312217712,0.2,0.35199999175965785
99.17,273,127300,8679,14,-551.8717398,3068.20166015625,-0.011518577693277621,6355,0.087109886,-8.172206497192382,0.0003,6176.24462890625,0.07269710302352905,0.9448232650756836,0.2,0.3599999830126762
99.17,274,127400,8697,14,-551.87922852,3324.203857421875,-0.013504478290269618,6360,0.037562773,-8.171124458312988,0.0003,6704.7134765625,-0.26072120666503906,0.9446820020675659,0.2,0.2839999943971634
99.17,275,127500,8717,14,-552.2572341,3011.021240234375,-0.01859967574418988,6365,0.06328925,-8.170406150817872,0.0003,6040.54169921875,-0.008492469787597656,0.9445810317993164,0.2,0.2559999883174896
99.17,276,127600,8739,14,-551.9475635600002,2764.30908203125,-0.022632531359795392,6370,0.10277481,-8.16964111328125,0.0003,5564.38896484375,-0.21005547046661377,0.9444125890731812,0.2,0.40999998450279235
99.17,277,127700,8761,14,-551.6735792200001,2438.8212890625,-0.00819147404326941,6375,0.04207613,-8.16836338043213,0.0003,4901.623828125,0.18361586332321167,0.9441583156585693,0.2,0.24599998891353608
99.17,278,127800,8798,14,-551.3769142599999,2812.12939453125,0.001983332259260351,6380,0.028846206,-8.167074584960938,0.0003,5673.13505859375,-0.10447001457214355,0.9440979957580566,0.2,0.1639999955892563
99.17,279,127900,8826,14,-551.47760138,2936.08740234375,-0.002237648892150901,6385,0.033975165,-8.16701602935791,0.0003,5903.6349609375,-0.16485047340393066,0.9440630674362183,0.2,0.23999999947845935
99.17,280,128000,8857,14,-551.81082669,2538.531005859375,-0.0186233456734044,6390,0.099157445,-8.166485404968261,0.0003,5105.36640625,0.16221803426742554,0.9438919425010681,0.2,0.34199998565018175
99.17,281,128100,8889,14,-552.35580862,2894.836181640625,-0.010660646576434374,6395,0.07229821,-8.164891052246094,0.0003,5824.0201171875,0.015359699726104736,0.9434940814971924,0.2,0.3159999936819077
99.17,282,128200,8918,14,-552.8136313,3079.000244140625,-0.008250428978340097,6400,0.025100242,-8.16270637512207,0.0003,6183.71279296875,0.05146867036819458,0.9433395266532898,0.2,0.2659999907016754
99.17,283,128300,8945,14,-552.46983926,3270.591796875,-0.0027940708454480046,6405,0.068368524,-8.162211418151855,0.0003,6569.16474609375,-0.36858975887298584,0.9432944655418396,0.2,0.30199999511241915
99.17,284,128400,8974,14,-552.6327741099999,2629.23486328125,-0.009489040035259678,6410,0.04914783,-8.161778259277344,0.0003,5292.0580078125,0.18440735340118408,0.9431642293930054,0.2,0.34400000125169755
99.17,285,128500,8999,14,-552.45426033,3011.11328125,-0.0018429291012580507,6415,0.028268019,-8.160738754272462,0.0003,6078.95419921875,-0.26558518409729004,0.9429429769515991,0.2,0.21999999247491359
99.17,286,128600,9038,14,-552.93277886,2796.703125,-0.010646349303533498,6420,0.059890043,-8.15922737121582,0.0003,5601.81787109375,0.04232907295227051,0.9427018165588379,0.2,0.24399999156594276
99.17,287,128700,9065,14,-552.70756787,2688.48046875,-0.004402170552202734,6425,0.04393173,-8.157804679870605,0.0003,5409.9140625,0.15150797367095947,0.9424921274185181,0.2,0.26999999284744264
99.17,288,128800,9105,14,-552.78810857,3207.6884765625,-0.00650709940773595,6430,0.027530188,-8.155727958679199,0.0003,6448.158984375,0.07074278593063354,0.9418960809707642,0.2,0.34599998593330383
99.17,289,128900,9133,14,-553.01065055,3330.1904296875,0.0013944092934252694,6435,0.04798705,-8.151502990722657,0.0003,6703.2078125,-0.3592703342437744,0.9412821531295776,0.2,0.24199998900294303
99.17,290,129000,9167,14,-552.83990261,2481.12744140625,0.000734114909573691,6440,0.074801564,-8.14821548461914,0.0003,4981.045703125,0.13092350959777832,0.9409121870994568,0.2,0.35599999129772186
99.17,291,129100,9197,14,-552.38145667,2858.7900390625,-0.012204853080220346,6445,0.032952037,-8.146508979797364,0.0003,5774.252734375,0.041035234928131104,0.9407854080200195,0.2,0.30399999022483826
99.17,292,129200,9228,14,-552.32846465,3013.76611328125,-0.031427839279422186,6450,0.103457905,-8.145920944213866,0.0003,6039.00126953125,0.05409860610961914,0.9407112002372742,0.2,0.3039999961853027
99.17,293,129300,9259,13,-552.13524628,2986.257568359375,-0.0014808506559347734,6455,0.036183607,-8.145480537414551,0.0003,6022.10927734375,0.02050560712814331,0.9406346678733826,0.2,0.3799999952316284
99.17,294,129400,9284,13,-551.71386696,3053.27392578125,0.011973162900540046,6460,0.01991928,-8.144832420349122,0.0003,6173.35888671875,-0.3973287343978882,0.9404873847961426,0.2,0.23399998992681503
99.17,295,129500,9315,13,-551.8271965800001,2462.71240234375,-0.005892108930129325,6465,0.061379984,-8.143531990051269,0.0003,4971.58544921875,0.003413259983062744,0.9401506185531616,0.2,0.3499999940395355
99.17,296,129600,9344,13,-551.3998900600001,2471.762939453125,-0.01747814047266729,6470,0.076197214,-8.141366004943848,0.0003,4972.9236328125,-0.0488048791885376,0.9398869276046753,0.2,0.33799999207258224
99.17,297,129700,9375,13,-551.2842073900001,2725.0810546875,-0.004192004834112595,6475,0.032409836,-8.140267372131348,0.0003,5505.77802734375,0.12139362096786499,0.9398086071014404,0.2,0.16999999284744263
99.17,298,129800,9409,13,-551.14373243,2922.98193359375,-0.014179546423247303,6480,0.07352262,-8.139882278442382,0.0003,5873.546875,0.052206218242645264,0.9397059679031372,0.2,0.407999986410141
99.17,299,129900,9441,13,-551.0538710599999,3159.5244140625,-0.010063782788711251,6485,0.030920746,-8.138835906982422,0.0003,6353.8927734375,-0.14737117290496826,0.9394149780273438,0.2,0.2800000011920929
99.17,300,130000,9468,13,-551.04686022,2865.632568359375,-0.009659017637750367,6490,0.06623816,-8.136539840698243,0.0003,5751.75966796875,0.07003277540206909,0.938975989818573,0.2,0.3499999910593033
99.17,301,130100,9501,13,-551.1762371899999,3046.994140625,-0.0201750662028644,6495,0.11226768,-8.133654975891114,0.0003,6114.24892578125,0.05346304178237915,0.9385318160057068,0.2,0.4019999861717224
99.17,302,130200,9537,13,-550.91299689,3083.72998046875,-0.017416751369819395,6500,0.09715483,-8.130977821350097,0.0003,6230.89677734375,-0.25535786151885986,0.9381753206253052,0.2,0.3459999918937683
99.17,303,130300,9579,13,-550.45753945,2803.214599609375,-0.014533061977454053,6505,0.061593503,-8.128680419921874,0.0003,5625.977734375,-0.08266615867614746,0.9377967119216919,0.2,0.4259999990463257
99.17,304,130400,9618,13,-550.0599706200001,2536.498779296875,0.0074760334304301065,6510,0.035752982,-8.126408958435059,0.0003,5149.88037109375,0.0032286643981933594,0.9375303983688354,0.2,0.2899999976158142
99.17,305,130500,9647,13,-550.4904404499999,2795.62548828125,-0.000600334964110516,6515,0.0790543,-8.124905204772949,0.0003,5613.7876953125,0.22098195552825928,0.9373330473899841,0.2,0.35399999618530276
99.17,306,130600,9681,13,-550.8037176600001,3197.021484375,-0.010360360772028798,6520,0.038205016,-8.123797607421874,0.0003,6445.4076171875,-0.05202984809875488,0.9372001886367798,0.2,0.23599999099969865
99.17,307,130700,9710,13,-550.80097017,3121.7412109375,-0.006539549959052237,6525,0.035979055,-8.12318458557129,0.0003,6316.058203125,-0.10638546943664551,0.937164306640625,0.2,0.20399999171495437
99.17,308,130800,9745,13,-550.78903457,2939.5205078125,-0.0045564840111183,6530,0.02787857,-8.123024177551269,0.0003,5924.159765625,-0.2577272653579712,0.9371329545974731,0.2,0.1599999949336052
99.17,309,130900,9782,13,-550.78653944,2538.611572265625,-0.009467148540716152,6535,0.046294946,-8.122571563720703,0.0003,5110.34599609375,0.0640263557434082,0.9370056986808777,0.2,0.2879999954253435
99.17,310,131000,9818,13,-550.9727774099999,2831.58740234375,-0.00352885712582065,6540,0.019714873,-8.121818733215331,0.0003,5702.03154296875,0.07237988710403442,0.9369328022003174,0.2,0.14799999482929707
99.17,311,131100,9845,13,-550.77545667,2909.091064453125,-0.0030041322206670884,6545,0.05578877,-8.121671295166015,0.0003,5858.804296875,-0.10724794864654541,0.936957061290741,0.2,0.2519999958574772
99.17,312,131200,9871,13,-550.642875,2818.924560546875,-0.009444219157012412,6550,0.05153367,-8.12186164855957,0.0003,5655.71328125,-0.12213277816772461,0.9369742274284363,0.2,0.3019999857991934
99.17,313,131300,9900,13,-550.12880257,2577.012939453125,-0.009021216712426394,6555,0.026548846,-8.121771049499511,0.0003,5164.2267578125,-0.0033005475997924805,0.9369146823883057,0.2,0.45199999809265134
99.17,314,131400,9932,13,-549.63800056,2537.31298828125,0.032103346780058925,6560,0.15404598,-8.121442985534667,0.0003,5138.55283203125,0.06867170333862305,0.9369110465049744,0.2,0.48799999356269835
99.17,315,131500,9963,13,-549.9445302400001,3050.1513671875,-0.012736963912902865,6565,0.036330357,-8.121574401855469,0.0003,6106.331640625,-0.18867075443267822,0.9369389414787292,0.2,0.18599999248981475
99.17,316,131600,9991,13,-550.10294683,2574.701904296875,-0.006597271267310134,6570,0.033645533,-8.12169361114502,0.0003,5215.47451171875,0.2925339937210083,0.9369467496871948,0.2,0.21199999041855336
99.17,317,131700,10015,13,-550.01197991,3474.100830078125,-0.004062992025865242,6575,0.03633053,-8.121896362304687,0.0003,6982.24169921875,-0.19720792770385742,0.9370397329330444,0.2,0.17199999652802944
99.17,318,131800,10046,13,-549.92566336,3068.009765625,-0.031909670010281846,6580,0.13857767,-8.122641563415527,0.0003,6164.971875,-0.009698629379272461,0.9371604919433594,0.2,0.4559999883174896
99.17,319,131900,10064,13,-549.74001266,3055.816650390625,-0.00977772661299241,6585,0.072997406,-8.123330688476562,0.0003,6150.9494140625,-0.24016296863555908,0.9372842311859131,0.2,0.3639999985694885
99.17,320,132000,10087,13,-549.8081555399999,2688.653564453125,-0.022747634947336337,6590,0.0917445,-8.12420482635498,0.0003,5393.440625,0.22969931364059448,0.9374057650566101,0.2,0.36799999624490737
99.17,321,132100,10105,13,-549.8648652699999,3138.260498046875,-0.009188207582337782,6595,0.08488984,-8.124971199035645,0.0003,6357.67900390625,-0.198341965675354,0.9375426173210144,0.2,0.4239999890327454
99.17,322,132200,10119,13,-549.49074388,2856.771728515625,-0.009042939180653775,6600,0.066544235,-8.125671005249023,0.0003,5731.42890625,0.020281493663787842,0.9375582933425903,0.2,0.31400000378489495
99.17,323,132300,10134,13,-549.72922707,3028.707763671875,-0.005962404523052101,6605,0.029947814,-8.12551498413086,0.0003,6091.0314453125,0.06328040361404419,0.9375027418136597,0.2,0.171999990940094
99.17,324,132400,10148,13,-549.98427423,3127.6865234375,-0.027378818660986327,6610,0.20363937,-8.125269889831543,0.0003,6289.73408203125,-0.08274757862091064,0.9375033378601074,0.2,0.5459999918937684
99.17,325,132500,10164,13,-549.90383753,3019.537109375,-0.0035760223625402434,6615,0.022441668,-8.124778366088867,0.0003,6046.47470703125,-0.035147666931152344,0.9372071027755737,0.2,0.18199999406933784
99.17,326,132600,10176,13,-549.71053851,2876.125,-0.007098404191492591,6620,0.06439709,-8.122369384765625,0.0003,5851.50576171875,-0.029819726943969727,0.936801552772522,0.2,0.3439999967813492
99.17,327,132700,10189,13,-549.3999598400001,2943.943359375,-0.01465457473677816,6625,0.06968074,-8.12028465270996,0.0003,5895.29501953125,-0.22686076164245605,0.9366291761398315,0.2,0.30599999204277994
99.17,328,132800,10212,13,-549.22039411,2611.2587890625,-0.01648663418018259,6630,0.077235155,-8.119398498535157,0.0003,5251.86591796875,0.08323192596435547,0.9364816546440125,0.2,0.33399999141693115
99.17,329,132900,10226,12,-549.3351333,2868.479248046875,-0.006417892117315205,6635,0.0721983,-8.118308639526367,0.0003,5768.43115234375,0.11132419109344482,0.9363033175468445,0.2,0.3259999867528677
99.17,330,133000,10242,12,-549.52957626,3120.381591796875,-0.007942338833572649,6640,0.056480154,-8.117420768737793,0.0003,6272.1125,-0.14498496055603027,0.9362301826477051,0.2,0.33999999463558195
99.17,331,133100,10257,12,-549.57831416,2860.89404296875,-0.01230743951309705,6645,0.064162575,-8.11746006011963,0.0003,5734.4474609375,-0.006371259689331055,0.9363881945610046,0.2,0.389999994635582
99.17,332,133200,10277,12,-549.4841996800001,2767.311767578125,-0.01105326813776628,6650,0.084453315,-8.118561172485352,0.0003,5606.3150390625,0.08769494295120239,0.9365085363388062,0.2,0.3599999934434891
99.17,333,133300,10305,12,-549.5383754100001,3278.998779296875,-0.010742646399921795,6655,0.04864513,-8.119079780578613,0.0003,6556.87646484375,-0.042537689208984375,0.9365727305412292,0.2,0.2419999957084656
99.17,334,133400,10321,12,-549.29394398,2962.643310546875,-0.007892679549695459,6660,0.0330159,-8.119400024414062,0.0003,5967.65908203125,0.05174064636230469,0.9365882873535156,0.2,0.22399999499320983
99.17,335,133500,10336,12,-549.37024064,3241.760009765625,-0.017406899239722405,6665,0.04781373,-8.11928596496582,0.0003,6519.98447265625,-0.2857654094696045,0.9365231394767761,0.2,0.20799999237060546
99.17,336,133600,10357,12,-549.14669668,2573.469970703125,-0.02170149317371397,6670,0.12941372,-8.118714523315429,0.0003,5174.45283203125,0.10332822799682617,0.9363923072814941,0.2,0.39399999380111694
99.17,337,133700,10379,12,-548.9903711799999,3071.2568359375,-0.011786233134625946,6675,0.06371753,-8.117856979370117,0.0003,6171.34482421875,-0.1577777862548828,0.936307430267334,0.2,0.32599998712539674
99.17,338,133800,10401,12,-548.40722073,2663.27734375,-0.014704688601341331,6680,0.045524538,-8.117443656921386,0.0003,5349.43017578125,-0.030292510986328125,0.9362058639526367,0.2,0.24599999748170376
98.21,339,133900,10426,12,-543.07608143,2817.697265625,-0.0029956502467030077,6685,0.030757291,-8.116432571411133,0.0003,5663.4248046875,0.003469526767730713,0.9359680414199829,0.2,0.23199999295175075
98.21,340,134000,10447,12,-543.4294935700001,3910.310546875,-0.0070217264248640275,6690,0.066726595,-8.11459846496582,0.0003,7859.71220703125,0.16283965110778809,0.9355975985527039,0.2,0.27999999448657037
99.04,341,134100,10469,12,-548.17469467,3148.40576171875,-0.02586208780085144,6695,0.09393014,-8.112470054626465,0.0003,6350.428125,-0.22626006603240967,0.935370922088623,0.2,0.3099999874830246
99.04,342,134200,10496,12,-548.20684619,2785.101806640625,-0.008417424284198205,6700,0.036188994,-8.111429214477539,0.0003,5601.1197265625,0.018853366374969482,0.9352864623069763,0.2,0.2459999904036522
99.04,343,134300,10521,12,-548.1726195499999,2656.945068359375,-0.018308797478675844,6705,0.094584174,-8.111117362976074,0.0003,5376.4375,0.22010403871536255,0.9352725744247437,0.2,0.2859999924898148
99.04,344,134400,10549,12,-548.14769514,3341.93408203125,-0.015195480451802723,6710,0.083791256,-8.110838890075684,0.0003,6694.81123046875,-0.46377384662628174,0.9351655840873718,0.2,0.2899999931454659
99.04,345,134500,10571,12,-548.60268031,2551.377197265625,-0.008057979695149698,6715,0.06631364,-8.109544372558593,0.0003,5136.1041015625,0.1251659393310547,0.9348009824752808,0.2,0.3199999928474426
99.04,346,134600,10598,12,-548.71106642,2831.34619140625,-0.018423736393015134,6720,0.037399642,-8.107283973693848,0.0003,5685.20615234375,-0.002927422523498535,0.9345787763595581,0.2,0.3119999885559082
99.04,347,134700,10624,12,-549.1319747399999,2816.359375,-0.019758032217760048,6725,0.1322656,-8.10604362487793,0.0003,5660.54384765625,0.11211305856704712,0.9343642592430115,0.2,0.5339999973773957
99.04,348,134800,10648,12,-549.5698562799998,3048.4990234375,-0.011738503206288442,6730,0.1012154,-8.105023384094238,0.0003,6142.94814453125,0.0737503170967102,0.9343518018722534,0.2,0.4839999794960022
99.04,349,134900,10676,12,-549.43874569,3313.296875,-0.013256004415416101,6735,0.100259475,-8.105440711975097,0.0003,6644.24765625,-0.3031829595565796,0.9344800710678101,0.2,0.39999999701976774
99.04,350,135000,10697,12,-549.57573627,2683.084716796875,-0.0038477198519103694,6740,0.07098045,-8.106271743774414,0.0003,5434.21142578125,0.22694921493530273,0.934554934501648,0.2,0.2739999949932098
99.04,351,135100,10720,12,-549.57344078,3486.0771484375,-0.007566328839311609,6745,0.066749215,-8.106510353088378,0.0003,6968.23359375,-0.43512558937072754,0.9345852136611938,0.2,0.29599998369812963
99.04,352,135200,10741,12,-549.7412105999999,2474.07080078125,-0.005631076711142669,6750,0.0452255,-8.106106948852538,0.0003,4972.11640625,0.06796848773956299,0.934261679649353,0.2,0.2939999967813492
99.04,353,135300,10769,12,-549.53513578,2662.65576171875,-0.016602705189143308,6755,0.12334912,-8.103389739990234,0.0003,5355.51220703125,-0.11583912372589111,0.9338292479515076,0.2,0.4859999895095825
99.04,354,135400,10795,12,-549.52301775,2537.114013671875,-0.008548678483839467,6760,0.029344138,-8.100966835021973,0.0003,5095.28232421875,0.31424522399902344,0.9335693120956421,0.2,0.19399999156594278
99.04,355,135500,10828,12,-549.6732500100001,3432.55908203125,-0.024898877576197263,6765,0.13310617,-8.099368286132812,0.0003,6905.0818359375,-0.19704580307006836,0.9332708120346069,0.2,0.43799997866153717
99.04,356,135600,10859,12,-549.9040047600001,2998.753662109375,-0.0068145197033572915,6770,0.049473982,-8.097177314758301,0.0003,6019.84736328125,-0.07913410663604736,0.9329138994216919,0.2,0.21599999628961086
99.04,357,135700,10887,12,-549.99723036,2823.92431640625,-0.005309009928168962,6775,0.043309934,-8.09506893157959,0.0003,5687.45947265625,0.13087838888168335,0.9326441287994385,0.2,0.28399999290704725
99.04,358,135800,10913,12,-550.29892125,3211.208740234375,-0.008929152861310286,6780,0.11114725,-8.093622779846191,0.0003,6477.23310546875,-0.042926669120788574,0.9325109720230103,0.2,0.40399999022483823
99.04,359,135900,10939,12,-550.10684831,3004.290283203125,-0.009796376041776966,6785,0.06194871,-8.093092727661134,0.0003,6061.8220703125,-0.09978342056274414,0.9325301647186279,0.2,0.30399999767541885
99.04,360,136000,10962,12,-549.7677704700001,2851.08251953125,-0.004579992586513981,6790,0.030264387,-8.093328857421875,0.0003,5778.866796875,-0.08216166496276855,0.9325088262557983,0.2,0.21599998846650123
99.04,361,136100,10987,12,-550.45294586,2860.0703125,-0.008992359720105014,6795,0.12567268,-8.093062019348144,0.0003,5741.27275390625,0.03351777791976929,0.9324991703033447,0.2,0.48199998736381533
99.04,362,136200,11015,12,-550.50175994,2671.39404296875,-0.007075903447548626,6800,0.061005972,-8.092938041687011,0.0003,5373.38349609375,-0.07779061794281006,0.9324149489402771,0.2,0.32199999280273917
99.04,363,136300,11043,12,-550.7261693500001,2440.287109375,-0.012160710796888453,6805,0.06967262,-8.092277526855469,0.0003,4917.0546875,0.09932047128677368,0.9323278665542603,0.2,0.2540000010281801
99.04,364,136400,11080,12,-551.3230938900001,2973.16650390625,-0.018908413119788747,6810,0.12998764,-8.09178867340088,0.0003,5984.02412109375,-0.32958686351776123,0.932266891002655,0.2,0.39199998378753664
99.04,365,136500,11103,12,-551.2807192100001,2403.458251953125,-0.014468688644410577,6815,0.123726025,-8.091322898864746,0.0003,4843.82685546875,0.16877055168151855,0.9321853518486023,0.2,0.3659999847412109
